chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness
chr19	7680000.0	7681000.0	chr19	7659001.0	7691001.0	32000.0	1000.0	1710.0	13.359375	95.0%	0.0	15312.0	15411.0	4.0	6.0	64.0	2.0	2.0	18	7678000	7683500	2.1625665876658855e-20	0.5974842767295597
chr19	7852500.0	7853500.0	chr19	7831501.0	7869001.0	37500.0	1000.0	2196.0	14.64	95.0%	0.0	15657.0	15756.0	4.0	6.0	75.0	2.0	3.0	19	7850500	7856000	6.18035327028331e-15	0.714890843923102
chr19	9075000.0	9076000.0	chr19	9054001.0	9079001.0	25000.0	1000.0	934.0	9.34	95.0%	0.0	18102.0	18201.0	4.0	6.0	50.0	2.0	2.0	20	9073000	9078500	0.000577730692509612	0.6029696578437702
chr19	10105500.0	10106500.0	chr19	10096501.0	10119001.0	22500.0	1000.0	2249.0	24.988888888888887	95.0%	0.0	20163.0	20262.0	4.0	30.0	45.0	2.0	3.0	21	10103500	10109000	1.7138859073421516e-34	0.6635376943385157
chr19	10194000.0	10195000.0	chr19	10173001.0	10213501.0	40500.0	1000.0	1983.0	12.24074074074074	95.0%	0.0	20340.0	20439.0	4.0	6.0	81.0	2.0	2.0	22	10192000	10197500	1.1833964148870933e-12	0.6514304505097007
chr19	10517000.0	10518000.0	chr19	10496001.0	10535001.0	39000.0	1000.0	2282.0	14.628205128205128	95.0%	0.0	20986.0	21085.0	4.0	6.0	78.0	2.0	3.0	23	10515000	10520500	3.5583012126004067e-22	0.723755153821757
chr19	11354500.0	11355500.0	chr19	11333501.0	11374001.0	40500.0	1000.0	2295.0	14.166666666666666	95.0%	0.0	22661.0	22760.0	4.0	6.0	81.0	2.0	3.0	24	11352500	11358000	7.755194171915224e-27	0.7231157363607694
chr19	11504500.0	11505500.0	chr19	11483501.0	11527001.0	43500.0	1000.0	2168.0	12.459770114942529	95.0%	0.0	22961.0	23060.0	4.0	6.0	87.0	2.0	3.0	25	11502500	11508000	4.215104158757458e-17	0.7166998011928429
chr19	11639000.0	11640000.0	chr19	11618001.0	11661501.0	43500.0	1000.0	1658.0	9.528735632183908	95.0%	0.0	23230.0	23329.0	4.0	6.0	87.0	2.0	2.0	26	11637000	11642500	3.992304907103753e-33	0.7150259067357513
chr19	12777000.0	12778000.0	chr19	12756001.0	12795501.0	39500.0	1000.0	2413.0	15.272151898734178	95.0%	0.0	25506.0	25605.0	4.0	6.0	79.0	2.0	4.0	27	12775000	12780500	0.00038703123536056744	0.7527420871200251
chr19	14071500.0	14072500.0	chr19	14050501.0	14091001.0	40500.0	1000.0	1844.0	11.382716049382717	95.0%	0.0	28095.0	28194.0	4.0	6.0	81.0	2.0	2.0	28	14069500	14075000	1.5229304867993682e-08	0.6537504443654462
chr19	15263500.0	15264500.0	chr19	15242501.0	15269501.0	27000.0	1000.0	1258.0	11.648148148148149	95.0%	0.0	30479.0	30578.0	4.0	6.0	54.0	2.0	2.0	29	15261500	15267000	0.004659910893526344	0.5936762623879188
chr19	16324000.0	16325000.0	chr19	16303001.0	16338501.0	35500.0	1000.0	2108.0	14.845070422535212	95.0%	0.0	32600.0	32699.0	4.0	6.0	71.0	2.0	3.0	30	16322000	16327500	1.5813775982645794e-45	0.6808165910563837
chr19	17225500.0	17226500.0	chr19	17204501.0	17246001.0	41500.0	1000.0	2546.0	15.337349397590362	95.0%	0.0	34403.0	34502.0	4.0	6.0	83.0	2.0	3.0	31	17223500	17229000	2.0099067400178376e-16	0.7158516020236088
chr19	17718500.0	17719500.0	chr19	17697501.0	17730001.0	32500.0	1000.0	1301.0	10.007692307692308	95.0%	0.0	35389.0	35488.0	4.0	6.0	65.0	2.0	2.0	32	17716500	17722000	0.0005991528814629377	0.5771632471008028
chr19	18203500.0	18204500.0	chr19	18182501.0	18223501.0	41000.0	1000.0	3315.0	20.213414634146343	95.0%	0.0	36359.0	36458.0	4.0	6.0	82.0	2.0	3.0	33	18201500	18207000	3.727180149875011e-50	0.659964164841728
chr19	18425500.0	18426500.0	chr19	18404501.0	18442501.0	38000.0	1000.0	3033.0	19.95394736842105	95.0%	0.0	36803.0	36902.0	4.0	6.0	76.0	2.0	3.0	34	18423500	18429000	7.94299742748044e-18	0.815761161915008
chr19	18521500.0	18522500.0	chr19	18500501.0	18543501.0	43000.0	1000.0	1751.0	10.180232558139535	95.0%	0.0	36995.0	37094.0	4.0	6.0	86.0	2.0	3.0	35	18519500	18525000	1.450809564500192e-09	0.6086200903719152
chr19	18588000.0	18589000.0	chr19	18567001.0	18592001.0	25000.0	1000.0	2263.0	22.63	95.0%	0.0	37128.0	37227.0	4.0	6.0	50.0	2.0	3.0	36	18586000	18591500	1.0728487498857712e-37	0.673111243307555
chr19	29759500.0	29760500.0	chr19	29738501.0	29782001.0	43500.0	1000.0	1694.0	9.735632183908047	95.0%	0.0	59471.0	59570.0	4.0	6.0	87.0	2.0	3.0	37	29757500	29763000	3.196080535986053e-10	0.6898940505297474
chr19	29811000.0	29812000.0	chr19	29790001.0	29819001.0	29000.0	1000.0	1423.0	12.267241379310345	95.0%	0.0	59574.0	59673.0	4.0	6.0	58.0	2.0	2.0	38	29809000	29814500	1.9211323470439335e-32	0.6130978026712623
chr19	29844500.0	29845500.0	chr19	29823501.0	29859001.0	35500.0	1000.0	2673.0	18.823943661971832	95.0%	0.0	59641.0	59740.0	4.0	6.0	71.0	2.0	3.0	39	29842500	29848000	9.093212773974284e-36	0.664179104477612
chr19	29942000.0	29943000.0	chr19	29921001.0	29964501.0	43500.0	1000.0	976.0	5.609195402298851	95.0%	0.0	59836.0	59935.0	4.0	6.0	87.0	2.0	2.0	40	29940000	29945500	4.698128219033305e-06	0.6206238064926798
chr19	32376000.0	32377000.0	chr19	32355001.0	32382501.0	27500.0	1000.0	475.0	4.318181818181818	95.0%	0.0	64704.0	64803.0	4.0	6.0	55.0	2.0	2.0	41	32374000	32379500	0.17884492081613837	0.618798955613577
chr19	32618500.0	32619500.0	chr19	32597501.0	32622501.0	25000.0	1000.0	931.0	9.31	95.0%	0.0	65189.0	65288.0	4.0	6.0	50.0	2.0	2.0	42	32616500	32622000	0.014011692486255596	0.6717171717171717
chr19	32676500.0	32677500.0	chr19	32655501.0	32691001.0	35500.0	1000.0	951.0	6.697183098591549	95.0%	0.0	65305.0	65404.0	4.0	6.0	71.0	2.0	2.0	43	32674500	32680000	0.9870952329889338	0.7325581395348837
chr19	32843500.0	32844500.0	chr19	32840501.0	32846501.0	6000.0	1000.0	607.0	25.291666666666668	95.0%	0.0	65639.0	65738.0	4.0	42.0	12.0	2.0	2.0	44	32841500	32847000	0.6837530407562052	0.5075250836120402
chr19	32874000.0	32875000.0	chr19	32853001.0	32880001.0	27000.0	1000.0	1201.0	11.12037037037037	95.0%	0.0	65700.0	65799.0	4.0	6.0	54.0	2.0	3.0	45	32872000	32877500	0.22190838856858364	0.7032448377581121
chr19	33049000.0	33050000.0	chr19	33042501.0	33064001.0	21500.0	1000.0	1759.0	20.453488372093023	95.0%	0.0	66050.0	66149.0	4.0	35.0	43.0	2.0	3.0	46	33047000	33052500	0.3978335664539716	0.7589170605930382
chr19	33373000.0	33374000.0	chr19	33363001.0	33376001.0	13000.0	1000.0	1046.0	20.115384615384617	95.0%	0.0	66698.0	66797.0	4.0	28.0	26.0	2.0	2.0	47	33371000	33376500	4.274460842563878e-14	0.5224775224775224
chr19	33702500.0	33703500.0	chr19	33681501.0	33706001.0	24500.0	1000.0	809.0	8.255102040816327	95.0%	0.0	67357.0	67456.0	4.0	6.0	49.0	2.0	2.0	48	33700500	33706000	0.005681699025623875	0.5899172310007524
chr19	35118000.0	35119000.0	chr19	35110501.0	35124001.0	13500.0	1000.0	1850.0	34.25925925925926	95.0%	0.0	70188.0	70287.0	4.0	33.0	27.0	2.0	3.0	49	35116000	35121500	0.0057045145841072694	0.6946017365043413
chr19	35675000.0	35676000.0	chr19	35654001.0	35685001.0	31000.0	1000.0	1627.0	13.120967741935484	95.0%	0.0	71302.0	71401.0	4.0	6.0	62.0	2.0	3.0	50	35673000	35678500	0.9597625876877509	0.7098603839441536
chr19	35693000.0	35694000.0	chr19	35672001.0	35715501.0	43500.0	1000.0	1121.0	6.442528735632184	95.0%	0.0	71338.0	71437.0	4.0	6.0	87.0	2.0	2.0	51	35691000	35696500	0.5885826988307198	0.5922381711855396
chr19	36013500.0	36014500.0	chr19	35992501.0	36028501.0	36000.0	1000.0	2510.0	17.430555555555557	95.0%	0.0	71979.0	72078.0	4.0	6.0	72.0	2.0	3.0	52	36011500	36017000	2.9105261136566773e-46	0.7382352941176471
chr19	36099000.0	36100000.0	chr19	36095001.0	36104001.0	9000.0	1000.0	1317.0	36.583333333333336	95.0%	0.0	72150.0	72249.0	4.0	40.0	18.0	2.0	3.0	53	36097000	36102500	0.011656212641051218	0.6346987951807229
chr19	36214000.0	36215000.0	chr19	36203001.0	36228501.0	25500.0	1000.0	1684.0	16.50980392156863	95.0%	0.0	72380.0	72479.0	4.0	26.0	51.0	2.0	2.0	54	36212000	36217500	1.3817540445822713e-36	0.7047817047817048
chr19	38036000.0	38037000.0	chr19	38032501.0	38040501.0	8000.0	1000.0	1285.0	40.15625	95.0%	0.0	76024.0	76123.0	4.0	41.0	16.0	2.0	3.0	55	38034000	38039500	3.364852775814701e-08	0.5889092575618698
chr19	38170000.0	38171000.0	chr19	38149001.0	38175001.0	26000.0	1000.0	1425.0	13.701923076923077	95.0%	0.0	76292.0	76391.0	4.0	6.0	52.0	2.0	2.0	56	38168000	38173500	3.641130264632633e-05	0.668700140778977
chr19	38173500.0	38174500.0	chr19	38170501.0	38184501.0	14000.0	1000.0	1364.0	24.357142857142858	95.0%	0.0	76299.0	76398.0	4.0	42.0	28.0	2.0	3.0	57	38171500	38177000	1.398424705064947e-07	0.6274149034038639
chr19	38369500.0	38370500.0	chr19	38348501.0	38374001.0	25500.0	1000.0	1450.0	14.215686274509803	95.0%	0.0	76691.0	76790.0	4.0	6.0	51.0	2.0	2.0	58	38367500	38373000	0.11808485401969056	0.680635838150289
chr19	38561000.0	38562000.0	chr19	38551001.0	38572001.0	21000.0	1000.0	1589.0	18.916666666666668	95.0%	0.0	77074.0	77173.0	4.0	28.0	42.0	2.0	3.0	59	38559000	38564500	0.00044963613831000587	0.6869865974924341
chr19	38641500.0	38642500.0	chr19	38637501.0	38646501.0	9000.0	1000.0	1511.0	41.97222222222222	95.0%	0.0	77235.0	77334.0	4.0	40.0	18.0	2.0	2.0	60	38639500	38645000	0.2649465294963317	0.6407972858354538
chr19	38697000.0	38698000.0	chr19	38693001.0	38703001.0	10000.0	1000.0	1750.0	43.75	95.0%	0.0	77346.0	77445.0	4.0	40.0	20.0	2.0	3.0	61	38695000	38700500	0.7298708625072757	0.674633770239013
chr19	38852000.0	38853000.0	chr19	38831001.0	38856001.0	25000.0	1000.0	1419.0	14.19	95.0%	0.0	77656.0	77755.0	4.0	6.0	50.0	2.0	2.0	62	38850000	38855500	0.34669554166430755	0.5982293423271501
chr19	38925500.0	38926500.0	chr19	38904501.0	38930001.0	25500.0	1000.0	1613.0	15.813725490196079	95.0%	0.0	77803.0	77902.0	4.0	6.0	51.0	2.0	2.0	63	38923500	38929000	4.188772039287958e-05	0.6999113475177305
chr19	38930000.0	38931000.0	chr19	38909001.0	38944501.0	35500.0	1000.0	1725.0	12.147887323943662	95.0%	0.0	77812.0	77911.0	4.0	6.0	71.0	2.0	2.0	64	38928000	38933500	1.5827966676920584e-14	0.5596894208993853
chr19	39246500.0	39247500.0	chr19	39225501.0	39264001.0	38500.0	1000.0	675.0	4.383116883116883	95.0%	0.0	78445.0	78544.0	4.0	6.0	77.0	2.0	2.0	65	39244500	39250000	0.30424040183953255	0.6563407550822846
chr19	39877000.0	39878000.0	chr19	39871501.0	39891501.0	20000.0	1000.0	817.0	10.2125	95.0%	0.0	79706.0	79805.0	4.0	37.0	40.0	2.0	3.0	66	39875000	39880500	0.8704820933888116	0.550530035335689
chr19	40216500.0	40217500.0	chr19	40205501.0	40231501.0	26000.0	1000.0	2016.0	19.384615384615383	95.0%	0.0	80385.0	80484.0	4.0	26.0	52.0	2.0	3.0	68	40214500	40220000	4.663187332542077e-28	0.6697674418604651
chr19	40806500.0	40807500.0	chr19	40785501.0	40818001.0	32500.0	1000.0	2358.0	18.138461538461538	95.0%	0.0	81565.0	81664.0	4.0	6.0	65.0	2.0	3.0	69	40804500	40810000	4.1847198834117495e-14	0.7144585601935874
chr19	40882000.0	40883000.0	chr19	40861001.0	40885001.0	24000.0	1000.0	667.0	6.947916666666667	95.0%	0.0	81716.0	81815.0	4.0	6.0	48.0	2.0	2.0	70	40880000	40885500	0.25189841130288926	0.4878765613519471
chr19	41309500.0	41310500.0	chr19	41307001.0	41313501.0	6500.0	1000.0	1214.0	46.69230769230769	95.0%	0.0	82571.0	82670.0	4.0	43.0	13.0	2.0	2.0	71	41307500	41313000	3.245626477572129e-07	0.4941602899718083
chr19	41993500.0	41994500.0	chr19	41972501.0	42015501.0	43000.0	1000.0	2235.0	12.994186046511627	95.0%	0.0	83939.0	84038.0	4.0	6.0	86.0	2.0	3.0	72	41991500	41997000	2.0678268873657652e-08	0.6799513233951932
chr19	42268500.0	42269500.0	chr19	42247501.0	42283001.0	35500.0	1000.0	4226.0	29.760563380281692	95.0%	0.0	84489.0	84588.0	4.0	6.0	71.0	2.0	4.0	73	42266500	42272000	9.666303076976756e-32	0.7668422008353005
chr19	43463000.0	43464000.0	chr19	43442001.0	43474501.0	32500.0	1000.0	2727.0	20.976923076923075	95.0%	0.0	86878.0	86977.0	4.0	6.0	65.0	2.0	3.0	74	43461000	43466500	9.523844168538618e-12	0.6757160647571606
chr19	43619000.0	43620000.0	chr19	43598001.0	43624001.0	26000.0	1000.0	1960.0	18.846153846153847	95.0%	0.0	87190.0	87289.0	4.0	6.0	52.0	2.0	2.0	75	43617000	43622500	2.094374168889942e-11	0.6182965299684543
chr19	44643000.0	44644000.0	chr19	44622001.0	44657501.0	35500.0	1000.0	2139.0	15.06338028169014	95.0%	0.0	89238.0	89337.0	4.0	6.0	71.0	2.0	3.0	76	44641000	44646500	6.283134086807468e-35	0.7436255675864478
chr19	44903000.0	44904000.0	chr19	44882001.0	44916001.0	34000.0	1000.0	1938.0	14.25	95.0%	0.0	89758.0	89857.0	4.0	6.0	68.0	2.0	3.0	77	44901000	44906500	0.0007779781964204806	0.7098901098901099
chr19	45423000.0	45424000.0	chr19	45402001.0	45443501.0	41500.0	1000.0	2547.0	15.343373493975903	95.0%	0.0	90798.0	90897.0	4.0	6.0	83.0	2.0	3.0	78	45421000	45426500	5.8764321545259053e-36	0.6988183566913987
chr19	45615500.0	45616500.0	chr19	45594501.0	45632001.0	37500.0	1000.0	1790.0	11.933333333333334	95.0%	0.0	91183.0	91282.0	4.0	6.0	75.0	2.0	3.0	79	45613500	45619000	0.0012801707727489564	0.6878858024691358
chr19	45667500.0	45668500.0	chr19	45646501.0	45680501.0	34000.0	1000.0	2396.0	17.61764705882353	95.0%	0.0	91287.0	91386.0	4.0	6.0	68.0	2.0	3.0	80	45665500	45671000	6.171797173604628e-07	0.723179208220006
chr19	45670500.0	45671500.0	chr19	45649501.0	45691001.0	41500.0	1000.0	2907.0	17.512048192771083	95.0%	0.0	91293.0	91392.0	4.0	6.0	83.0	2.0	3.0	81	45668500	45674000	4.391550628307988e-06	0.7291719103951674
chr19	45770000.0	45771000.0	chr19	45749001.0	45792001.0	43000.0	1000.0	3221.0	18.726744186046513	95.0%	0.0	91492.0	91591.0	4.0	6.0	86.0	2.0	3.0	82	45768000	45773500	3.0993671437650613e-13	0.7331358249772105
chr19	45783000.0	45784000.0	chr19	45762001.0	45789501.0	27500.0	1000.0	3296.0	29.963636363636365	95.0%	0.0	91518.0	91617.0	4.0	6.0	55.0	2.0	4.0	83	45781000	45786500	0.0020566370915079324	0.770764119601329
chr19	46904000.0	46905000.0	chr19	46883001.0	46916501.0	33500.0	1000.0	1542.0	11.507462686567164	95.0%	0.0	93760.0	93859.0	4.0	6.0	67.0	2.0	2.0	84	46902000	46907500	0.013405003463867377	0.7358851674641148
chr19	47471500.0	47472500.0	chr19	47450501.0	47483501.0	33000.0	1000.0	2031.0	15.386363636363637	95.0%	0.0	94895.0	94994.0	4.0	6.0	66.0	2.0	3.0	85	47469500	47475000	1.2670173983383108e-12	0.6694133157547791
chr19	47483500.0	47484500.0	chr19	47472001.0	47500001.0	28000.0	1000.0	2202.0	19.660714285714285	95.0%	0.0	94919.0	95018.0	4.0	25.0	56.0	2.0	3.0	86	47481500	47487000	3.3614915572586547e-35	0.6131996658312447
chr19	47765500.0	47766500.0	chr19	47744501.0	47788001.0	43500.0	1000.0	2164.0	12.436781609195402	95.0%	0.0	95483.0	95582.0	4.0	6.0	87.0	2.0	3.0	87	47763500	47769000	5.33690693940064e-14	0.7862345229424618
chr19	48752000.0	48753000.0	chr19	48739001.0	48765501.0	26500.0	1000.0	2269.0	21.40566037735849	95.0%	0.0	97456.0	97555.0	4.0	22.0	53.0	2.0	3.0	88	48750000	48755500	1.5187863483414102e-10	0.6572661870503597
chr19	49805000.0	49806000.0	chr19	49803001.0	49817501.0	14500.0	1000.0	1859.0	32.05172413793103	95.0%	0.0	99562.0	99661.0	4.0	44.0	29.0	2.0	3.0	89	49803000	49808500	0.005329390687823712	0.620019436345967
chr19	50638500.0	50639500.0	chr19	50617501.0	50658001.0	40500.0	1000.0	2236.0	13.802469135802468	95.0%	0.0	101229.0	101328.0	4.0	6.0	81.0	2.0	3.0	90	50636500	50642000	4.386499002965097e-59	0.7446666666666667
chr19	50657500.0	50658500.0	chr19	50636501.0	50679501.0	43000.0	1000.0	2025.0	11.773255813953488	95.0%	0.0	101267.0	101366.0	4.0	6.0	86.0	2.0	2.0	91	50655500	50661000	1.064545794576674e-22	0.6718646317186463
chr19	54137000.0	54138000.0	chr19	54116001.0	54159501.0	43500.0	1000.0	2178.0	12.517241379310345	95.0%	0.0	108226.0	108325.0	4.0	6.0	87.0	2.0	3.0	92	54135000	54140500	8.371124318706113e-08	0.682614133833646
chr19	54189500.0	54190500.0	chr19	54168501.0	54200001.0	31500.0	1000.0	2390.0	18.96825396825397	95.0%	0.0	108331.0	108430.0	4.0	6.0	63.0	2.0	3.0	93	54187500	54193000	4.5477989555826055e-12	0.7182835820895522
chr19	54231000.0	54232000.0	chr19	54210001.0	54239001.0	29000.0	1000.0	1506.0	12.982758620689655	95.0%	0.0	108414.0	108513.0	4.0	6.0	58.0	2.0	3.0	94	54229000	54234500	3.214977420597045e-13	0.6397621070518267
chr19	54430000.0	54431000.0	chr19	54426501.0	54449001.0	22500.0	1000.0	2198.0	24.42222222222222	95.0%	0.0	108812.0	108911.0	4.0	41.0	45.0	2.0	3.0	95	54428000	54433500	2.6321963649266484e-16	0.7546468401486989
chr19	55301000.0	55302000.0	chr19	55280001.0	55306001.0	26000.0	1000.0	1870.0	17.98076923076923	95.0%	0.0	110554.0	110653.0	4.0	6.0	52.0	2.0	3.0	96	55299000	55304500	2.4456284797048025e-19	0.6360544217687075
chr19	57681500.0	57682500.0	chr19	57660501.0	57697001.0	36500.0	1000.0	992.0	6.794520547945205	95.0%	0.0	115315.0	115414.0	4.0	6.0	73.0	2.0	2.0	97	57679500	57685000	6.404705139569779e-26	0.5993957703927493
chr19	58400500.0	58401500.0	chr19	58379501.0	58407501.0	28000.0	1000.0	2560.0	22.857142857142858	95.0%	0.0	116753.0	116852.0	4.0	6.0	56.0	2.0	3.0	98	58398500	58404000	8.655769382542191e-90	0.767616191904048
chr19	58558000.0	58559000.0	chr19	58544001.0	58573001.0	29000.0	1000.0	1711.0	14.75	95.0%	0.0	117068.0	117167.0	4.0	20.0	58.0	2.0	3.0	99	58556000	58561500	0.020769158085103222	0.7362306368330465
