chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness
chr19	662400	664400	chr19	655401	673201	17800	2000	2552	2.8674157303370786	95.0%	0	3268	3367	0	9	89	10	2.0	10	662400	664600	0.662952046829745	0.5351374029788126
chr19	676200	678200	chr19	667401	687201	19800	2000	3932	3.9717171717171715	95.0%	0	3337	3436	0	0	99	10	2.0	11	676200	678400	0.28220719925778914	0.7056712132089017
chr19	679600	681600	chr19	670801	690601	19800	2000	3689	3.7262626262626264	95.0%	0	3354	3453	0	0	99	10	2.0	12	679600	681800	0.022960563426380958	0.6149358226371062
chr19	715600	717600	chr19	706801	726601	19800	2000	3217	3.2494949494949497	95.0%	0	3534	3633	0	0	99	10	2.0	13	715600	717800	0.2669681620763163	0.7219227313566936
chr19	749800	751800	chr19	741001	760601	19600	2000	4840	4.938775510204081	95.0%	0	3705	3804	0	0	98	10	2.0	14	749800	752000	8.130397669609793e-09	0.7172751558325913
chr19	769400	771400	chr19	760601	780401	19800	2000	2751	2.778787878787879	95.0%	0	3803	3902	0	0	99	10	2.0	15	769400	771600	0.17006203053711202	0.5734804329725229
chr19	816800	818800	chr19	808001	827401	19400	2000	2858	2.9463917525773193	95.0%	0	4040	4139	0	0	97	10	2.0	16	816800	819000	0.20465302403527086	0.7323907455012854
chr19	835400	837400	chr19	827201	845801	18600	2000	2768	2.976344086021505	95.0%	0	4133	4232	0	3	93	10	2.0	17	835400	837600	0.6161470553379216	0.6885450461692039
chr19	843000	845000	chr19	834201	853801	19600	2000	3452	3.522448979591837	95.0%	0	4171	4270	0	0	98	10	2.0	18	843000	845200	0.170310578061595	0.6480195231837808
chr19	859400	861400	chr19	850601	869801	19200	2000	3407	3.5489583333333337	95.0%	0	4253	4352	0	0	96	10	2.0	19	859400	861600	0.002299749942661531	0.6390510261720956
chr19	861200	863200	chr19	854201	872001	17800	2000	3401	3.821348314606742	95.0%	0	4262	4361	0	9	89	10	2.0	20	861200	863400	0.5772480657404091	0.6509034986543637
chr19	868200	870200	chr19	859401	878601	19200	2000	4414	4.597916666666666	95.0%	0	4297	4396	0	0	96	10	3.0	21	868200	870400	1.1177971957556089e-06	0.7625974025974026
chr19	882800	884800	chr19	875201	893801	18600	2000	3054	3.2838709677419353	95.0%	0	4370	4469	0	6	93	10	2.0	22	882800	885000	0.43603371624638393	0.6571859513035984
chr19	916000	918000	chr19	907401	926001	18600	2000	3541	3.80752688172043	95.0%	0	4536	4635	0	1	93	10	2.0	23	916000	918200	0.013678894410575307	0.6182072339681985
chr19	920800	922800	chr19	912201	930001	17800	2000	2594	2.9146067415730337	95.0%	0	4560	4659	0	1	89	10	2.0	24	920800	923000	0.9597119956429274	0.5034106412005457
chr19	924600	926600	chr19	915801	935601	19800	2000	3811	3.8494949494949493	95.0%	0	4579	4678	0	0	99	10	2.0	25	924600	926800	0.0004130456163337811	0.5569379391100703
chr19	939400	941400	chr19	931001	950401	19400	2000	4077	4.203092783505155	95.0%	0	4653	4752	0	2	97	10	2.0	26	939400	941600	0.00024241899163105813	0.6900169204737733
chr19	976200	978200	chr19	967401	986601	19200	2000	3444	3.5875	95.0%	0	4837	4936	0	0	96	10	2.0	27	976200	978400	0.2087939419678129	0.7205359011932175
chr19	983200	985200	chr19	976801	992201	15400	2000	3756	4.8779220779220775	95.0%	0	4872	4971	0	12	77	10	2.0	28	983200	985400	0.21863600660825588	0.5991393050685369
chr19	990600	992600	chr19	982601	1001601	19000	2000	3481	3.6642105263157894	95.0%	0	4909	5008	0	4	95	10	2.0	29	990600	992800	0.4568908061912369	0.625112592325707
chr19	995400	997400	chr19	986601	1006201	19600	2000	4757	4.854081632653061	95.0%	0	4933	5032	0	0	98	10	3.0	30	995400	997600	3.358351022461529e-05	0.7365891472868217
chr19	1000600	1002600	chr19	991801	1010601	18800	2000	3008	3.2	95.0%	0	4959	5058	0	0	94	10	2.0	31	1000600	1002800	0.7371644733666256	0.6460481099656358
chr19	1015800	1017800	chr19	1007601	1025801	18200	2000	4285	4.708791208791209	95.0%	0	5035	5134	0	3	91	10	3.0	32	1015800	1018000	0.00212885796994124	0.725067842605156
chr19	1027400	1029400	chr19	1020401	1038201	17800	2000	4272	4.8	95.0%	0	5093	5192	0	9	89	10	2.0	33	1027400	1029600	0.00022639820899298256	0.6597954122752635
chr19	1040000	1042000	chr19	1031201	1050401	19200	2000	6644	6.9208333333333325	95.0%	0	5156	5255	0	0	96	10	3.0	34	1040000	1042200	6.388445427460555e-05	0.6984093542610345
chr19	1041200	1043200	chr19	1032801	1051201	18400	2000	5720	6.217391304347826	95.0%	0	5162	5261	0	2	92	10	2.0	35	1041200	1043400	0.0023166989969251347	0.7178809613690701
chr19	1043600	1045600	chr19	1035601	1053401	17800	2000	4455	5.00561797752809	95.0%	0	5174	5273	0	4	89	10	2.0	36	1043600	1045800	0.04077374409632849	0.7000786782061369
chr19	1081200	1083200	chr19	1072401	1092201	19800	2000	4769	4.817171717171717	95.0%	0	5362	5461	0	0	99	10	2.0	37	1081200	1083400	4.1049631432368014e-05	0.6560176259983476
chr19	1102800	1104800	chr19	1094001	1113801	19800	2000	3226	3.258585858585859	95.0%	0	5470	5569	0	0	99	10	2.0	38	1102800	1105000	0.6905254444039312	0.599478390461997
chr19	1112400	1114400	chr19	1103601	1123401	19800	2000	3608	3.6444444444444444	95.0%	0	5518	5617	0	0	99	10	2.0	39	1112400	1114600	0.6795284364912413	0.6368141592920354
chr19	1130000	1132000	chr19	1121201	1140001	18800	2000	4328	4.604255319148936	95.0%	0	5606	5705	0	0	94	10	3.0	40	1130000	1132200	0.00074392308236726	0.7375278587347849
chr19	1141000	1143000	chr19	1132601	1151601	19000	2000	3922	4.1284210526315785	95.0%	0	5661	5760	0	2	95	10	2.0	41	1141000	1143200	0.004740035525331239	0.6979110873058383
chr19	1171600	1173600	chr19	1162801	1182401	19600	2000	3642	3.716326530612245	95.0%	0	5814	5913	0	0	98	10	2.0	42	1171600	1173800	0.01044842849646275	0.7066356228172294
chr19	1173200	1175200	chr19	1165801	1183801	18000	2000	3428	3.8088888888888888	95.0%	0	5822	5921	0	7	90	10	2.0	43	1173200	1175400	0.7772890161018877	0.6798962903869167
chr19	1180800	1182800	chr19	1173601	1191601	18000	2000	4436	4.928888888888889	95.0%	0	5860	5959	0	8	90	10	2.0	44	1180800	1183000	0.1870938087285549	0.7498307379823967
chr19	1182800	1184800	chr19	1174001	1193601	19600	2000	4383	4.472448979591837	95.0%	0	5870	5969	0	0	98	10	2.0	45	1182800	1185000	0.00533832511650508	0.7341050159369233
chr19	1204400	1206400	chr19	1195601	1212001	16400	2000	2661	3.245121951219512	95.0%	0	5978	6077	0	0	82	10	2.0	46	1204400	1206600	0.25772571179387876	0.5555316401205338
chr19	1231600	1233600	chr19	1222801	1242001	19200	2000	3822	3.98125	95.0%	0	6114	6213	0	0	96	10	2.0	47	1231600	1233800	0.14329952096090112	0.7299674890036336
chr19	1260000	1262000	chr19	1251201	1271001	19800	2000	6076	6.137373737373737	95.0%	0	6256	6355	0	0	99	10	3.0	48	1260000	1262200	0.0524316884864056	0.7757057095414485
chr19	1274800	1276800	chr19	1266001	1285601	19600	2000	5082	5.185714285714285	95.0%	0	6330	6429	0	0	98	10	3.0	49	1274800	1277000	0.0015164763260988496	0.6694770122513503
chr19	1278800	1280800	chr19	1271401	1287401	16000	2000	3481	4.35125	95.0%	0	6350	6449	0	7	80	10	2.0	50	1278800	1281000	0.6061719498312097	0.6595220030349014
chr19	1290600	1292600	chr19	1281801	1301401	19600	2000	3555	3.6275510204081636	95.0%	0	6409	6508	0	0	98	10	3.0	51	1290600	1292800	0.762696068826221	0.711453744493392
chr19	1303600	1305600	chr19	1294801	1314601	19800	2000	3875	3.914141414141414	95.0%	0	6474	6573	0	0	99	10	2.0	52	1303600	1305800	0.07572660197335504	0.7255709472107825
chr19	1338200	1340200	chr19	1329401	1349201	19800	2000	3558	3.5939393939393938	95.0%	0	6647	6746	0	0	99	10	3.0	53	1338200	1340400	0.44395829995027697	0.724750051009998
chr19	1406200	1408200	chr19	1397401	1416001	18600	2000	2335	2.510752688172043	95.0%	0	6987	7086	0	0	93	10	2.0	54	1406200	1408400	0.5996571799266108	0.585506519558676
chr19	1444200	1446200	chr19	1435401	1455201	19800	2000	4030	4.070707070707071	95.0%	0	7177	7276	0	0	99	10	2.0	55	1444200	1446400	0.0002720578743931387	0.6696606786427146
chr19	1457000	1459000	chr19	1448201	1467601	19400	2000	3255	3.355670103092783	95.0%	0	7241	7340	0	0	97	10	2.0	56	1457000	1459200	0.952483722120716	0.7336195210122006
chr19	1478200	1480200	chr19	1469401	1489001	19600	2000	4060	4.142857142857143	95.0%	0	7347	7446	0	0	98	10	2.0	57	1478200	1480400	0.0009310350754126665	0.6549329888583885
chr19	1490000	1492000	chr19	1481201	1501001	19800	2000	5044	5.0949494949494945	95.0%	0	7406	7505	0	0	99	10	3.0	58	1490000	1492200	5.522427470250537e-06	0.6254027261462206
chr19	1506800	1508800	chr19	1498001	1517601	19600	2000	5878	5.997959183673469	95.0%	0	7490	7589	0	0	98	10	3.0	59	1506800	1509000	2.18041963166373e-09	0.7083936324167872
chr19	1513200	1515200	chr19	1504401	1523801	19400	2000	3018	3.111340206185567	95.0%	0	7522	7621	0	0	97	10	2.0	60	1513200	1515400	0.8446968277524594	0.6561617039773963
chr19	1520600	1522600	chr19	1511801	1531401	19600	2000	3237	3.303061224489796	95.0%	0	7559	7658	0	0	98	10	2.0	61	1520600	1522800	0.3805617809649214	0.7231802911534154
chr19	1551200	1553200	chr19	1542401	1561801	19400	2000	3192	3.290721649484536	95.0%	0	7712	7811	0	0	97	10	2.0	62	1551200	1553400	0.8054035654799251	0.6867443868739206
chr19	1565600	1567600	chr19	1556801	1573401	16600	2000	2856	3.440963855421687	95.0%	0	7784	7883	0	0	83	10	2.0	63	1565600	1567800	0.009315886084882471	0.6644170351407959
chr19	1575800	1577800	chr19	1567001	1586001	19000	2000	4568	4.808421052631578	95.0%	0	7835	7934	0	0	95	10	3.0	64	1575800	1578000	0.0013243387497183794	0.7734882131875641
chr19	1592000	1594000	chr19	1585601	1603001	17400	2000	3118	3.5839080459770116	95.0%	0	7916	8015	0	12	87	10	2.0	65	1592000	1594200	0.9180363404410995	0.6586243386243387
chr19	1604400	1606400	chr19	1595601	1615401	19800	2000	3615	3.6515151515151514	95.0%	0	7978	8077	0	0	99	10	2.0	66	1604400	1606600	0.01896072276570802	0.6188356164383562
chr19	1680200	1682200	chr19	1671401	1691201	19800	2000	3693	3.7303030303030305	95.0%	0	8357	8456	0	0	99	10	2.0	67	1680200	1682400	0.10793735357264263	0.7206802189210321
chr19	1784400	1786400	chr19	1775601	1795401	19800	2000	3512	3.5474747474747472	95.0%	0	8878	8977	0	0	99	10	2.0	68	1784400	1786600	0.07793409453091407	0.7101801254806719
chr19	1812000	1814000	chr19	1803201	1823001	19800	2000	5195	5.247474747474747	95.0%	0	9016	9115	0	0	99	10	2.0	69	1812000	1814200	0.02133537454190602	0.6219614417435038
chr19	1836800	1838800	chr19	1828001	1847801	19800	2000	4288	4.331313131313132	95.0%	0	9140	9239	0	0	99	10	2.0	70	1836800	1839000	0.25071939509640173	0.725626269465132
chr19	1847600	1849600	chr19	1839801	1856601	16800	2000	2950	3.511904761904762	95.0%	0	9194	9293	0	5	84	10	2.0	71	1847600	1849800	0.15198174752608834	0.6318269436710217
chr19	1852400	1854400	chr19	1847201	1862001	14800	2000	3460	4.675675675675675	95.0%	0	9218	9317	0	18	74	10	2.0	72	1852400	1854600	0.6800273843122838	0.6989269082810285
chr19	1854400	1856400	chr19	1847401	1865401	18000	2000	5191	5.767777777777778	95.0%	0	9228	9327	0	9	90	10	2.0	73	1854400	1856600	0.0016262587959737975	0.759918020787586
chr19	1856400	1858400	chr19	1847601	1864801	17200	2000	4219	4.905813953488372	95.0%	0	9238	9337	0	0	86	10	3.0	74	1856400	1858600	0.8200052913704188	0.7797299796560014
chr19	1863800	1865800	chr19	1855001	1874601	19600	2000	5002	5.104081632653061	95.0%	0	9275	9374	0	0	98	10	2.0	75	1863800	1866000	0.01928422147482669	0.6801525677700586
chr19	1875200	1877200	chr19	1866401	1886201	19800	2000	3841	3.87979797979798	95.0%	0	9332	9431	0	0	99	10	2.0	76	1875200	1877400	0.00035615920870164845	0.6856074100463128
chr19	1881200	1883200	chr19	1872601	1891001	18400	2000	2846	3.0934782608695652	95.0%	0	9362	9461	0	1	92	10	3.0	77	1881200	1883400	0.4178591346671936	0.7380581516095535
chr19	1884400	1886400	chr19	1875601	1895201	19600	2000	3477	3.547959183673469	95.0%	0	9378	9477	0	0	98	10	2.0	78	1884400	1886600	0.17194269179060667	0.6943833699780132
chr19	1928400	1930400	chr19	1919601	1939401	19800	2000	3833	3.8717171717171714	95.0%	0	9598	9697	0	0	99	10	2.0	79	1928400	1930600	0.00254471478134699	0.655608755129959
chr19	1939800	1941800	chr19	1931401	1950001	18600	2000	3364	3.617204301075269	95.0%	0	9655	9754	0	2	93	10	2.0	80	1939800	1942000	0.10916592955101112	0.6630499112250937
chr19	1975400	1977400	chr19	1966601	1986401	19800	2000	3075	3.1060606060606064	95.0%	0	9833	9932	0	0	99	10	2.0	81	1975400	1977600	0.13164025278517455	0.712430426716141
chr19	1991800	1993800	chr19	1983001	2002801	19800	2000	2977	3.007070707070707	95.0%	0	9915	10014	0	0	99	10	2.0	82	1991800	1994000	0.28474486317510084	0.6799908634079488
chr19	2015200	2017200	chr19	2007001	2025601	18600	2000	2323	2.497849462365591	95.0%	0	10032	10131	0	3	93	10	2.0	83	2015200	2017400	0.870499290362983	0.5695364238410596
chr19	2041200	2043200	chr19	2032401	2052001	19600	2000	5161	5.266326530612245	95.0%	0	10162	10261	0	0	98	10	3.0	84	2041200	2043400	0.0010854818386956226	0.7488392338943702
chr19	2063600	2065600	chr19	2054801	2074601	19800	2000	4481	4.526262626262627	95.0%	0	10274	10373	0	0	99	10	2.0	85	2063600	2065800	0.10636655342961622	0.7337481578516456
chr19	2095400	2097400	chr19	2086601	2106401	19800	2000	5409	5.463636363636363	95.0%	0	10433	10532	0	0	99	10	3.0	86	2095400	2097600	3.1358041819036624e-05	0.5817927773000859
chr19	2207800	2209800	chr19	2199001	2218801	19800	2000	3384	3.418181818181818	95.0%	0	10995	11094	0	0	99	10	2.0	87	2207800	2210000	0.21511402037400362	0.7174374204497243
chr19	2235400	2237400	chr19	2227801	2245601	17800	2000	3607	4.052808988764045	95.0%	0	11133	11232	0	6	89	10	2.0	88	2235400	2237600	0.04202121900392735	0.5551425030978935
chr19	2248400	2250400	chr19	2239601	2259401	19800	2000	4151	4.192929292929293	95.0%	0	11198	11297	0	0	99	10	2.0	89	2248400	2250600	0.0013660230884214326	0.7711044998140573
chr19	2254000	2256000	chr19	2245201	2265001	19800	2000	4039	4.07979797979798	95.0%	0	11226	11325	0	0	99	10	2.0	90	2254000	2256200	0.0043220991285363945	0.7454880294659301
chr19	2268200	2270200	chr19	2259401	2279201	19800	2000	2693	2.72020202020202	95.0%	0	11297	11396	0	0	99	10	2.0	91	2268200	2270400	0.27906246885841907	0.6058016640431751
chr19	2304800	2306800	chr19	2296001	2315801	19800	2000	3638	3.6747474747474747	95.0%	0	11480	11579	0	0	99	10	2.0	92	2304800	2307000	0.009487255987810384	0.6885400907715582
chr19	2384200	2386200	chr19	2375401	2395001	19600	2000	3000	3.061224489795918	95.0%	0	11877	11976	0	0	98	10	2.0	93	2384200	2386400	0.31668334527196473	0.5984424920127795
chr19	2426800	2428800	chr19	2418001	2437601	19600	2000	4806	4.904081632653061	95.0%	0	12090	12189	0	0	98	10	2.0	94	2426800	2429000	5.72829692520787e-05	0.6741573033707865
chr19	2460800	2462800	chr19	2452001	2471801	19800	2000	4023	4.0636363636363635	95.0%	0	12260	12359	0	0	99	10	2.0	95	2460800	2463000	1.87662255024225e-06	0.6764211234443324
chr19	2474800	2476800	chr19	2466001	2485801	19800	2000	3617	3.6535353535353536	95.0%	0	12330	12429	0	0	99	10	2.0	96	2474800	2477000	0.0428751985055055	0.5456741657858977
chr19	2494400	2496400	chr19	2485601	2505401	19800	2000	4176	4.218181818181818	95.0%	0	12428	12527	0	0	99	10	2.0	97	2494400	2496600	0.0411882049202383	0.6621236133122028
chr19	2502800	2504800	chr19	2494001	2513801	19800	2000	3401	3.435353535353536	95.0%	0	12470	12569	0	0	99	10	2.0	98	2502800	2505000	0.4185803850835598	0.6771622160223196
chr19	2526000	2528000	chr19	2517201	2536801	19600	2000	3249	3.3153061224489795	95.0%	0	12586	12685	0	0	98	10	2.0	99	2526000	2528200	0.8229893600261222	0.7234468937875751
chr19	2542600	2544600	chr19	2533801	2553401	19600	2000	3785	3.862244897959184	95.0%	0	12669	12768	0	0	98	10	2.0	100	2542600	2544800	0.13635018406314328	0.6856884057971014
chr19	2555000	2557000	chr19	2546201	2566001	19800	2000	2931	2.9606060606060605	95.0%	0	12731	12830	0	0	99	10	2.0	101	2555000	2557200	0.6889554625615444	0.6865916549460853
chr19	2623800	2625800	chr19	2615001	2634801	19800	2000	3504	3.539393939393939	95.0%	0	13075	13174	0	0	99	10	2.0	102	2623800	2626000	0.01339105402076133	0.6923228734951647
chr19	2647800	2649800	chr19	2639001	2658201	19200	2000	2377	2.4760416666666667	95.0%	0	13195	13294	0	0	96	10	2.0	103	2647800	2650000	0.8901773597349562	0.5969811320754717
chr19	2701800	2703800	chr19	2693001	2712801	19800	2000	2366	2.38989898989899	95.0%	0	13465	13564	0	0	99	10	2.0	104	2701800	2704000	0.20627450901866798	0.6029000254388196
chr19	2717000	2719000	chr19	2708201	2728001	19800	2000	2863	2.8919191919191922	95.0%	0	13541	13640	0	0	99	10	2.0	105	2717000	2719200	0.24151223527253393	0.7268342218837268
chr19	2722000	2724000	chr19	2714201	2733001	18800	2000	4144	4.408510638297872	95.0%	0	13566	13665	0	5	94	10	2.0	106	2722000	2724200	0.0019705115475056865	0.6934404283801874
chr19	2739000	2741000	chr19	2730201	2750001	19800	2000	2872	2.901010101010101	95.0%	0	13651	13750	0	0	99	10	2.0	107	2739000	2741200	0.0038279671993072585	0.5937177102707171
chr19	2748200	2750200	chr19	2739401	2759201	19800	2000	2740	2.7676767676767677	95.0%	0	13697	13796	0	0	99	10	2.0	108	2748200	2750400	0.37262573245845515	0.6171505739365294
chr19	2899800	2901800	chr19	2891001	2909201	18200	2000	3510	3.8571428571428568	95.0%	0	14455	14554	0	0	91	10	2.0	109	2899800	2902000	0.06589317234159618	0.6555721765145849
chr19	2976400	2978400	chr19	2967601	2987401	19800	2000	4862	4.911111111111111	95.0%	0	14838	14937	0	0	99	10	3.0	110	2976400	2978600	3.766828016402371e-08	0.6359356610435465
chr19	3034800	3036800	chr19	3026001	3045601	19600	2000	5168	5.273469387755102	95.0%	0	15130	15229	0	0	98	10	2.0	111	3034800	3037000	1.9980350842353103e-10	0.667831715210356
chr19	3035200	3037200	chr19	3026401	3046201	19800	2000	5002	5.052525252525252	95.0%	0	15132	15231	0	0	99	10	2.0	112	3035200	3037400	1.5556794358593433e-06	0.6601082794137066
chr19	3093000	3095000	chr19	3084401	3104001	19600	2000	2503	2.5540816326530615	95.0%	0	15421	15520	0	1	98	10	2.0	113	3093000	3095200	0.17279938076448687	0.5918656892882478
chr19	3162400	3164400	chr19	3153601	3173001	19400	2000	2758	2.8432989690721646	95.0%	0	15768	15867	0	0	97	10	2.0	114	3162400	3164600	0.23564174939509316	0.6135805226714318
chr19	3176000	3178000	chr19	3167201	3185201	18000	2000	3693	4.1033333333333335	95.0%	0	15836	15935	0	0	90	10	2.0	115	3176000	3178200	2.117842225171096e-06	0.6708487084870849
chr19	3184800	3186800	chr19	3176001	3195601	19600	2000	3007	3.0683673469387758	95.0%	0	15880	15979	0	0	98	10	2.0	116	3184800	3187000	0.6175642260431407	0.6313907006101409
chr19	3209800	3211800	chr19	3201001	3220801	19800	2000	3919	3.9585858585858587	95.0%	0	16005	16104	0	0	99	10	2.0	117	3209800	3212000	0.021622162541578338	0.7428896473265074
chr19	3343200	3345200	chr19	3334401	3354201	19800	2000	3338	3.3717171717171714	95.0%	0	16672	16771	0	0	99	10	2.0	118	3343200	3345400	0.1629428572276745	0.6293363499245852
chr19	3482400	3484400	chr19	3473601	3493401	19800	2000	3068	3.098989898989899	95.0%	0	17368	17467	0	0	99	10	2.0	119	3482400	3484600	0.21906853543559926	0.6826280623608018
chr19	3519800	3521800	chr19	3511001	3530601	19600	2000	3720	3.795918367346939	95.0%	0	17555	17654	0	0	98	10	3.0	120	3519800	3522000	0.3364104229772586	0.7395459976105138
chr19	3538000	3540000	chr19	3529201	3549001	19800	2000	4505	4.55050505050505	95.0%	0	17646	17745	0	0	99	10	2.0	121	3538000	3540200	0.0007859328533199215	0.7501249375312344
chr19	3550600	3552600	chr19	3542201	3561401	19200	2000	3754	3.9104166666666664	95.0%	0	17709	17808	0	2	96	10	3.0	122	3550600	3552800	0.2584985234748258	0.7465657973322716
chr19	3571600	3573600	chr19	3562801	3582201	19400	2000	5686	5.861855670103092	95.0%	0	17814	17913	0	0	97	10	2.0	123	3571600	3573800	3.032291268990093e-10	0.7226944056831156
chr19	3705000	3707000	chr19	3697401	3715001	17600	2000	2912	3.3090909090909095	95.0%	0	18481	18580	0	6	88	10	2.0	124	3705000	3707200	0.7018838657932346	0.6649094659637864
chr19	3707200	3709200	chr19	3698801	3718201	19400	2000	3612	3.7237113402061857	95.0%	0	18492	18591	0	2	97	10	2.0	125	3707200	3709400	0.08883435504577612	0.6845701271588537
chr19	3720600	3722600	chr19	3711801	3731601	19800	2000	3889	3.9282828282828284	95.0%	0	18559	18658	0	0	99	10	2.0	126	3720600	3722800	0.024804222546167033	0.6974744760881246
chr19	3821000	3823000	chr19	3812201	3832001	19800	2000	3054	3.084848484848485	95.0%	0	19061	19160	0	0	99	10	2.0	127	3821000	3823200	0.26896409637669566	0.6260495596969077
chr19	3851800	3853800	chr19	3843001	3862801	19800	2000	2531	2.5565656565656565	95.0%	0	19215	19314	0	0	99	10	2.0	128	3851800	3854000	0.6530082910014314	0.582757030889811
chr19	3866200	3868200	chr19	3857401	3877201	19800	2000	2450	2.474747474747475	95.0%	0	19287	19386	0	0	99	10	2.0	129	3866200	3868400	0.3069342175464922	0.6447368421052632
chr19	3928400	3930400	chr19	3919601	3939001	19400	2000	2939	3.0298969072164947	95.0%	0	19598	19697	0	0	97	10	2.0	130	3928400	3930600	0.41770106402274476	0.696847594216639
chr19	3950400	3952400	chr19	3941601	3961201	19600	2000	4221	4.307142857142857	95.0%	0	19708	19807	0	0	98	10	3.0	131	3950400	3952600	0.007540408024996205	0.7495111111111111
chr19	3970200	3972200	chr19	3961401	3979601	18200	2000	4021	4.418681318681319	95.0%	0	19807	19906	0	0	91	10	2.0	132	3970200	3972400	1.6514524794946598e-07	0.6896251089799477
chr19	3984400	3986400	chr19	3975601	3990401	14800	2000	2258	3.051351351351351	95.0%	0	19878	19977	0	0	74	10	2.0	133	3984400	3986600	0.006516534432324143	0.6278164116828929
chr19	4009400	4011400	chr19	4001001	4020401	19400	2000	3096	3.191752577319588	95.0%	0	20003	20102	0	2	97	10	2.0	134	4009400	4011600	0.5351091208866715	0.7019732365615786
chr19	4012200	4014200	chr19	4003401	4023001	19600	2000	3435	3.5051020408163267	95.0%	0	20017	20116	0	0	98	10	2.0	135	4012200	4014400	0.2643432707664515	0.7333190761334474
chr19	4065000	4067000	chr19	4058201	4076001	17800	2000	1715	1.9269662921348314	95.0%	0	20281	20380	0	10	89	10	2.0	136	4065000	4067200	0.949878741528673	0.573386827148111
chr19	4085600	4087600	chr19	4076801	4096601	19800	2000	3746	3.783838383838384	95.0%	0	20384	20483	0	0	99	10	2.0	137	4085600	4087800	0.09154319736087818	0.7521109770808203
chr19	4181600	4183600	chr19	4172801	4192601	19800	2000	3880	3.919191919191919	95.0%	0	20864	20963	0	0	99	10	2.0	138	4181600	4183800	0.000199106362635257	0.6639876880984952
chr19	4199000	4201000	chr19	4190401	4209601	19200	2000	2987	3.111458333333333	95.0%	0	20951	21050	0	1	96	10	2.0	139	4199000	4201200	0.11223800318554747	0.639871382636656
chr19	4283600	4285600	chr19	4274801	4294601	19800	2000	3315	3.3484848484848486	95.0%	0	21374	21473	0	0	99	10	2.0	140	4283600	4285800	0.1926984764320162	0.7009306260575296
chr19	4390800	4392800	chr19	4382001	4400801	18800	2000	4070	4.329787234042554	95.0%	0	21910	22009	0	0	94	10	3.0	141	4390800	4393000	0.06609192685467224	0.7459677419354839
chr19	4401400	4403400	chr19	4392601	4412201	19600	2000	1650	1.6836734693877553	95.0%	0	21963	22062	0	0	98	10	2.0	142	4401400	4403600	0.9522114178201458	0.5390650539391958
chr19	4456200	4458200	chr19	4447401	4466801	19400	2000	3907	4.027835051546392	95.0%	0	22237	22336	0	0	97	10	2.0	143	4456200	4458400	0.001501885591850698	0.675030282055719
chr19	4524200	4526200	chr19	4516001	4535201	19200	2000	3279	3.415625	95.0%	0	22577	22676	0	3	96	10	2.0	144	4524200	4526400	0.3333264032868482	0.6844082654978084
chr19	4534000	4536000	chr19	4525201	4544601	19400	2000	5128	5.28659793814433	95.0%	0	22626	22725	0	0	97	10	2.0	145	4534000	4536200	0.001507399377833112	0.7071922544951591
chr19	4555800	4557800	chr19	4547001	4566801	19800	2000	3429	3.4636363636363634	95.0%	0	22735	22834	0	0	99	10	2.0	146	4555800	4558000	0.1997255190084915	0.6504835956760857
chr19	4566600	4568600	chr19	4557801	4577601	19800	2000	3316	3.3494949494949493	95.0%	0	22789	22888	0	0	99	10	2.0	147	4566600	4568800	0.5323217265994858	0.7084847189570421
