chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness
chr19	3354801.0	3356200.0	chr19	3354801.0	3365200.0	10400.0	1400.0	1354.0	3.71978021978022	95.0%	0.0	16730.0	16929.0	44.0	44.0	52.0	7.0	2.0	11	3355800	3376000	0.3327439488558389	0.416112631990614
chr19	3594401.0	3595400.0	chr19	3594401.0	3606200.0	11800.0	1000.0	1413.0	4.7898305084745765	95.0%	0.0	17935.0	18134.0	37.0	37.0	59.0	5.0	2.0	12	3596800	3617000	0.8694452535171822	0.47045244690674054
chr19	3593401.0	3594200.0	chr19	3593401.0	3606200.0	12800.0	800.0	1055.0	4.12109375	95.0%	0.0	17935.0	18134.0	32.0	32.0	64.0	4.0	2.0	12	3596800	3617000	0.4399490403571218	0.4321206743566992
chr19	3746601.0	3747400.0	chr19	3746601.0	3761200.0	14600.0	800.0	891.0	3.0513698630136985	95.0%	0.0	18715.0	18914.0	18.0	18.0	73.0	4.0	2.0	13	3752800	3773000	0.027319310327389348	0.5343456254519161
chr19	3750401.0	3751400.0	chr19	3750401.0	3762800.0	12400.0	1000.0	1828.0	5.896774193548387	95.0%	0.0	18715.0	18914.0	37.0	37.0	62.0	5.0	2.0	13	3752800	3773000	0.2366488726067621	0.4419124218051832
chr19	4694401.0	4695400.0	chr19	4694401.0	4707600.0	13200.0	1000.0	1544.0	4.678787878787879	95.0%	0.0	23470.0	23669.0	2.0	2.0	66.0	5.0	2.0	15	4703800	4724000	0.198658626065475	0.4688395415472779
chr19	5637401.0	5638400.0	chr19	5637401.0	5648000.0	10600.0	1000.0	432.0	1.6941176470588235	95.0%	0.0	28175.0	28374.0	12.0	12.0	51.0	5.0	1.0	16	5644800	5665000	0.5243592971496498	0.43001443001443
chr19	5635201.0	5636000.0	chr19	5635201.0	5647400.0	12200.0	800.0	486.0	2.059322033898305	95.0%	0.0	28175.0	28374.0	1.0	1.0	59.0	4.0	1.0	16	5644800	5665000	0.6253726961186248	0.37796373779637377
chr19	5703201.0	5704400.0	chr19	5703201.0	5715800.0	12600.0	1200.0	1576.0	4.169312169312169	95.0%	0.0	28504.0	28703.0	12.0	12.0	63.0	6.0	2.0	17	5710600	5730800	0.2206371283985428	0.6348847718029824
chr19	6082201.0	6083000.0	chr19	6082201.0	6092000.0	9800.0	800.0	576.0	2.938775510204082	95.0%	0.0	30363.0	30562.0	48.0	48.0	49.0	4.0	1.0	18	6082400	6102600	0.29264527283919844	0.47279920870425324
chr19	6075001.0	6076000.0	chr19	6075001.0	6087200.0	12200.0	1000.0	500.0	1.6393442622950818	95.0%	0.0	30363.0	30562.0	12.0	12.0	61.0	5.0	1.0	18	6082400	6102600	0.001694328890731888	0.44384546271338726
chr19	6077801.0	6079200.0	chr19	6077801.0	6092600.0	14800.0	1400.0	1128.0	2.1776061776061777	95.0%	0.0	30363.0	30562.0	26.0	26.0	74.0	7.0	1.0	18	6082400	6102600	0.8108835404120764	0.40760295670538543
chr19	6079401.0	6080200.0	chr19	6079401.0	6092600.0	13200.0	800.0	1135.0	4.299242424242424	95.0%	0.0	30363.0	30562.0	34.0	34.0	66.0	4.0	1.0	18	6082400	6102600	0.8300222671706919	0.4692898272552783
chr19	7432801.0	7434000.0	chr19	7432801.0	7446000.0	13200.0	1200.0	1414.0	3.570707070707071	95.0%	0.0	37154.0	37353.0	10.0	10.0	66.0	6.0	2.0	19	7440600	7460800	0.36644067049300766	0.5243714725500257
chr19	7842401.0	7843400.0	chr19	7842401.0	7853000.0	10600.0	1000.0	1403.0	5.29433962264151	95.0%	0.0	39168.0	39367.0	44.0	44.0	53.0	5.0	2.0	20	7843400	7863600	0.9833204099687938	0.4956369982547993
chr19	8202001.0	8202800.0	chr19	8202001.0	8214000.0	12000.0	800.0	1056.0	4.4	95.0%	0.0	41001.0	41200.0	9.0	9.0	60.0	4.0	2.0	21	8210000	8230200	0.043668773942661346	0.4361088211046991
chr19	8203601.0	8204400.0	chr19	8203601.0	8215400.0	11800.0	800.0	1146.0	4.8559322033898304	95.0%	0.0	41001.0	41200.0	17.0	17.0	59.0	4.0	2.0	21	8210000	8230200	0.3897677594439377	0.4504283965728274
chr19	8208201.0	8209200.0	chr19	8208201.0	8220200.0	12000.0	1000.0	1286.0	4.286666666666667	95.0%	0.0	41001.0	41200.0	40.0	40.0	60.0	5.0	2.0	21	8210000	8230200	9.096531604034963e-06	0.381332269644994
chr19	8209401.0	8210800.0	chr19	8209401.0	8219400.0	10000.0	1400.0	824.0	2.3542857142857145	95.0%	0.0	41001.0	41200.0	46.0	46.0	50.0	7.0	2.0	21	8210000	8230200	0.21593343745845464	0.5272941870758335
chr19	8204601.0	8205400.0	chr19	8204601.0	8219800.0	15200.0	800.0	1085.0	3.5690789473684212	95.0%	0.0	41001.0	41200.0	22.0	22.0	76.0	4.0	2.0	21	8210000	8230200	0.14888194386000608	0.49473684210526314
chr19	10271801.0	10273200.0	chr19	10271801.0	10285800.0	14000.0	1400.0	2050.0	4.183673469387755	95.0%	0.0	51344.0	51543.0	15.0	15.0	70.0	7.0	2.0	22	10278600	10298800	0.7946479777374388	0.48737221888153937
chr19	10270601.0	10271400.0	chr19	10270601.0	10283600.0	13000.0	800.0	980.0	3.769230769230769	95.0%	0.0	51344.0	51543.0	9.0	9.0	65.0	4.0	2.0	22	10278600	10298800	0.2566244105480318	0.45385007649158593
chr19	10273401.0	10274600.0	chr19	10273401.0	10288200.0	14800.0	1200.0	2611.0	5.88063063063063	95.0%	0.0	51344.0	51543.0	23.0	23.0	74.0	6.0	2.0	22	10278600	10298800	0.7072110067005333	0.45092952875054043
chr19	11358601.0	11360000.0	chr19	11358601.0	11368800.0	10200.0	1400.0	763.0	2.1372549019607843	95.0%	0.0	56775.0	56974.0	18.0	18.0	51.0	7.0	2.0	23	11364800	11385000	0.41314037472469384	0.5221705426356589
chr19	11360201.0	11361000.0	chr19	11360201.0	11373000.0	12800.0	800.0	904.0	3.53125	95.0%	0.0	56775.0	56974.0	26.0	26.0	64.0	4.0	2.0	23	11364800	11385000	0.0648056108846326	0.40992366412213743
chr19	11363801.0	11365200.0	chr19	11363801.0	11374400.0	10600.0	1400.0	1134.0	3.056603773584906	95.0%	0.0	56775.0	56974.0	44.0	44.0	53.0	7.0	2.0	23	11364800	11385000	0.3490838720192983	0.4984466689678978
chr19	11355801.0	11356600.0	chr19	11355801.0	11365000.0	9200.0	800.0	355.0	1.9293478260869565	95.0%	0.0	56775.0	56974.0	4.0	4.0	46.0	4.0	2.0	23	11364800	11385000	0.9248029403581497	0.5075231481481481
chr19	12772801.0	12773600.0	chr19	12772801.0	12786400.0	13600.0	800.0	1556.0	5.720588235294118	95.0%	0.0	63851.0	64050.0	13.0	13.0	68.0	4.0	2.0	24	12780000	12800200	0.38286883499067004	0.42213114754098363
chr19	12776001.0	12776800.0	chr19	12776001.0	12788600.0	12600.0	800.0	2439.0	9.678571428571429	95.0%	0.0	63851.0	64050.0	29.0	29.0	63.0	4.0	2.0	24	12780000	12800200	0.9813655386337446	0.6254752851711026
chr19	12779401.0	12780400.0	chr19	12779401.0	12787800.0	8400.0	1000.0	480.0	2.2857142857142856	95.0%	0.0	63851.0	64050.0	46.0	46.0	42.0	5.0	2.0	24	12780000	12800200	0.13812646185950472	0.4554317548746518
chr19	13209801.0	13210600.0	chr19	13209801.0	13223400.0	13600.0	800.0	959.0	3.525735294117647	95.0%	0.0	66047.0	66246.0	2.0	2.0	68.0	4.0	2.0	25	13219200	13239400	0.3312126413246535	0.45290423861852436
chr19	13210601.0	13211400.0	chr19	13210601.0	13225600.0	15000.0	800.0	1038.0	3.46	95.0%	0.0	66047.0	66246.0	6.0	6.0	75.0	4.0	2.0	25	13219200	13239400	0.00033706338757394404	0.4804964539007092
chr19	13216601.0	13218000.0	chr19	13216601.0	13227400.0	10800.0	1400.0	1208.0	3.195767195767196	95.0%	0.0	66047.0	66246.0	36.0	36.0	54.0	7.0	2.0	25	13219200	13239400	0.6419655292718176	0.46382428940568476
chr19	13980201.0	13981000.0	chr19	13980201.0	13994400.0	14200.0	800.0	1452.0	5.112676056338028	95.0%	0.0	69882.0	70081.0	19.0	19.0	71.0	4.0	2.0	26	13986200	14006400	0.2580579011511518	0.5069215557020436
chr19	13981201.0	13982600.0	chr19	13981201.0	13994400.0	13200.0	1400.0	2352.0	5.090909090909091	95.0%	0.0	69882.0	70081.0	24.0	24.0	66.0	7.0	2.0	26	13986200	14006400	0.3257832212117986	0.4909399773499434
chr19	13982801.0	13983800.0	chr19	13982801.0	13996400.0	13600.0	1000.0	1475.0	4.338235294117647	95.0%	0.0	69882.0	70081.0	32.0	32.0	68.0	5.0	2.0	26	13986200	14006400	0.3248402507730595	0.42202210397052803
chr19	13984001.0	13985000.0	chr19	13984001.0	13996200.0	12200.0	1000.0	1492.0	4.891803278688525	95.0%	0.0	69882.0	70081.0	38.0	38.0	61.0	5.0	2.0	26	13986200	14006400	0.6423597954814879	0.4835390946502058
chr19	14358801.0	14359800.0	chr19	14358801.0	14374600.0	15800.0	1000.0	1368.0	3.463291139240506	95.0%	0.0	71777.0	71976.0	17.0	17.0	79.0	5.0	2.0	27	14365200	14385400	0.8322540354242401	0.5013054830287206
chr19	16644601.0	16646000.0	chr19	16644601.0	16657800.0	13200.0	1400.0	857.0	1.854978354978355	95.0%	0.0	83201.0	83400.0	22.0	22.0	66.0	7.0	2.0	29	16650000	16670200	0.5481713164448865	0.4238961038961039
chr19	16648601.0	16649400.0	chr19	16648601.0	16658600.0	10000.0	800.0	270.0	1.35	95.0%	0.0	83201.0	83400.0	42.0	42.0	50.0	4.0	2.0	29	16650000	16670200	0.8460177976212009	0.454421768707483
chr19	16649601.0	16650400.0	chr19	16649601.0	16659600.0	10000.0	800.0	787.0	3.935	95.0%	0.0	83201.0	83400.0	47.0	47.0	50.0	4.0	2.0	29	16650000	16670200	0.7480451288916723	0.3494704992435703
chr19	18489201.0	18490200.0	chr19	18489201.0	18503000.0	13800.0	1000.0	1346.0	3.9014492753623187	95.0%	0.0	92416.0	92615.0	30.0	30.0	69.0	5.0	2.0	30	18493000	18513200	0.10597655077268474	0.49171270718232046
chr19	18486201.0	18487000.0	chr19	18486201.0	18499000.0	12800.0	800.0	1271.0	4.96484375	95.0%	0.0	92416.0	92615.0	15.0	15.0	64.0	4.0	2.0	30	18493000	18513200	0.035615460446839727	0.41963015647226176
chr19	29697601.0	29699000.0	chr19	29697601.0	29707600.0	10000.0	1400.0	623.0	1.78	95.0%	0.0	148479.0	148678.0	9.0	9.0	50.0	7.0	2.0	31	29705600	29725800	0.877455930303145	0.4793017456359102
chr19	29726201.0	29727600.0	chr19	29726201.0	29741800.0	15600.0	1400.0	1349.0	2.470695970695971	95.0%	0.0	148627.0	148826.0	4.0	4.0	78.0	7.0	1.0	32	29735200	29755400	0.7286418500067287	0.4687991609858416
chr19	29731801.0	29733200.0	chr19	29731801.0	29742400.0	10600.0	1400.0	812.0	2.188679245283019	95.0%	0.0	148627.0	148826.0	32.0	32.0	53.0	7.0	1.0	32	29735200	29755400	0.8648522470285801	0.4771677783478707
chr19	29728001.0	29729200.0	chr19	29728001.0	29742000.0	14000.0	1200.0	1309.0	3.1166666666666667	95.0%	0.0	148627.0	148826.0	13.0	13.0	70.0	6.0	1.0	32	29735200	29755400	0.6383395887694574	0.3785919540229885
chr19	29773801.0	29774600.0	chr19	29773801.0	29785600.0	11800.0	800.0	706.0	2.9915254237288136	95.0%	0.0	148839.0	149038.0	30.0	30.0	59.0	4.0	1.0	33	29777600	29797800	0.39899407359319006	0.5025553662691652
chr19	29772601.0	29773600.0	chr19	29772601.0	29786000.0	13400.0	1000.0	1099.0	3.280597014925373	95.0%	0.0	148839.0	149038.0	24.0	24.0	67.0	5.0	1.0	33	29777600	29797800	0.5189813481826065	0.5245192307692308
chr19	29783801.0	29784600.0	chr19	29783801.0	29795800.0	12000.0	800.0	420.0	1.75	95.0%	0.0	148881.0	149080.0	38.0	38.0	60.0	4.0	1.0	34	29786000	29806200	0.19143581236196575	0.36962750716332377
chr19	29779401.0	29780600.0	chr19	29779401.0	29792400.0	13000.0	1200.0	830.0	2.128205128205128	95.0%	0.0	148881.0	149080.0	16.0	16.0	65.0	6.0	1.0	34	29786000	29806200	0.06603315403907252	0.49233716475095785
chr19	29781601.0	29782400.0	chr19	29781601.0	29795800.0	14200.0	800.0	969.0	3.4119718309859155	95.0%	0.0	148881.0	149080.0	27.0	27.0	71.0	4.0	1.0	34	29786000	29806200	0.10609280493154576	0.48986212489862124
chr19	29782601.0	29783600.0	chr19	29782601.0	29793600.0	11000.0	1000.0	884.0	3.214545454545455	95.0%	0.0	148881.0	149080.0	32.0	32.0	55.0	5.0	1.0	34	29786000	29806200	0.25484974754567497	0.42524723676556136
chr19	29776601.0	29777400.0	chr19	29776601.0	29794600.0	18000.0	800.0	889.0	2.4694444444444446	95.0%	0.0	148881.0	149080.0	2.0	2.0	90.0	4.0	1.0	34	29786000	29806200	0.68079418652847	0.451417004048583
chr19	29780601.0	29781400.0	chr19	29780601.0	29795800.0	15200.0	800.0	837.0	2.7532894736842106	95.0%	0.0	148881.0	149080.0	22.0	22.0	76.0	4.0	1.0	34	29786000	29806200	0.7209188357945164	0.40104712041884816
chr19	29826201.0	29827400.0	chr19	29826201.0	29840200.0	14000.0	1200.0	1031.0	2.4547619047619045	95.0%	0.0	149126.0	149325.0	5.0	5.0	70.0	6.0	2.0	35	29835000	29855200	0.7167801314762329	0.5279329608938548
chr19	29827601.0	29828600.0	chr19	29827601.0	29840200.0	12600.0	1000.0	987.0	3.1333333333333333	95.0%	0.0	149126.0	149325.0	12.0	12.0	63.0	5.0	2.0	35	29835000	29855200	0.39985670016279734	0.5449293966623877
chr19	30214801.0	30215600.0	chr19	30214801.0	30227200.0	12400.0	800.0	333.0	1.342741935483871	95.0%	0.0	151041.0	151240.0	33.0	33.0	62.0	4.0	1.0	37	30218000	30238200	0.7972013209203632	0.3137254901960784
chr19	30213401.0	30214600.0	chr19	30213401.0	30227600.0	14200.0	1200.0	452.0	1.0610328638497653	95.0%	0.0	151041.0	151240.0	26.0	26.0	71.0	6.0	1.0	37	30218000	30238200	0.01681705001162905	0.5653104925053534
chr19	30210001.0	30211000.0	chr19	30210001.0	30222200.0	12200.0	1000.0	408.0	1.337704918032787	95.0%	0.0	151041.0	151240.0	9.0	9.0	61.0	5.0	1.0	37	30218000	30238200	0.10570100857023056	0.4419889502762431
chr19	32306001.0	32307000.0	chr19	32306001.0	32316800.0	10800.0	1000.0	352.0	1.3037037037037036	95.0%	0.0	161515.0	161714.0	15.0	15.0	54.0	5.0	1.0	38	32312800	32333000	0.5655534525269944	0.460655737704918
chr19	32304001.0	32305000.0	chr19	32304001.0	32318400.0	14400.0	1000.0	361.0	1.0027777777777778	95.0%	0.0	161515.0	161714.0	5.0	5.0	72.0	5.0	1.0	38	32312800	32333000	0.692570227155662	0.4174174174174174
chr19	32309801.0	32311000.0	chr19	32309801.0	32322600.0	12800.0	1200.0	370.0	0.9635416666666666	95.0%	0.0	161515.0	161714.0	34.0	34.0	64.0	6.0	1.0	38	32312800	32333000	0.0005077990651619961	0.5051813471502591
chr19	32474401.0	32475200.0	chr19	32474401.0	32483800.0	9400.0	800.0	170.0	0.9042553191489362	95.0%	0.0	162345.0	162544.0	27.0	27.0	47.0	4.0	1.0	39	32478800	32499000	3.7092329635967275e-05	0.4893917963224894
chr19	32477201.0	32478000.0	chr19	32477201.0	32489000.0	11800.0	800.0	432.0	1.8305084745762712	95.0%	0.0	162345.0	162544.0	41.0	41.0	59.0	4.0	1.0	39	32478800	32499000	0.03639167405383692	0.46488294314381273
chr19	32471201.0	32472000.0	chr19	32471201.0	32482000.0	10800.0	800.0	416.0	1.9259259259259258	95.0%	0.0	162345.0	162544.0	11.0	11.0	54.0	4.0	1.0	39	32478800	32499000	0.14973165870461402	0.4399441340782123
chr19	32803801.0	32804600.0	chr19	32803801.0	32813600.0	9800.0	800.0	274.0	1.3979591836734695	95.0%	0.0	163995.0	164194.0	24.0	24.0	49.0	4.0	1.0	40	32808800	32829000	0.6812715279537788	0.47746478873239434
chr19	32800601.0	32801600.0	chr19	32800601.0	32815000.0	14400.0	1000.0	724.0	2.011111111111111	95.0%	0.0	163995.0	164194.0	8.0	8.0	72.0	5.0	1.0	40	32808800	32829000	0.7018382478559715	0.4164588528678304
chr19	32804801.0	32806200.0	chr19	32804801.0	32816000.0	11200.0	1400.0	986.0	2.5153061224489797	95.0%	0.0	163995.0	164194.0	29.0	29.0	56.0	7.0	1.0	40	32808800	32829000	0.4930784739511093	0.4026798307475317
chr19	32799201.0	32800200.0	chr19	32799201.0	32813200.0	14000.0	1000.0	759.0	2.1685714285714286	95.0%	0.0	163995.0	164194.0	1.0	1.0	70.0	5.0	1.0	40	32808800	32829000	0.4072150663948193	0.3916913946587537
chr19	32806401.0	32807200.0	chr19	32806401.0	32818400.0	12000.0	800.0	394.0	1.6416666666666666	95.0%	0.0	163995.0	164194.0	37.0	37.0	60.0	4.0	1.0	40	32808800	32829000	0.014867500843498192	0.44714587737843553
chr19	32815801.0	32817000.0	chr19	32815801.0	32825800.0	10000.0	1200.0	462.0	1.54	95.0%	0.0	164050.0	164249.0	29.0	29.0	50.0	6.0	1.0	41	32819800	32840000	0.9072434721184129	0.387037037037037
chr19	32817801.0	32819200.0	chr19	32817801.0	32829400.0	11600.0	1400.0	1040.0	2.561576354679803	95.0%	0.0	164050.0	164249.0	39.0	39.0	58.0	7.0	1.0	41	32819800	32840000	0.0235630509152658	0.47944664031620554
chr19	32819401.0	32820400.0	chr19	32819401.0	32830000.0	10600.0	1000.0	595.0	2.2452830188679247	95.0%	0.0	164050.0	164249.0	47.0	47.0	53.0	5.0	1.0	41	32819800	32840000	0.016923898030560894	0.4211469534050179
chr19	32810601.0	32812000.0	chr19	32810601.0	32824400.0	13800.0	1400.0	1066.0	2.20703933747412	95.0%	0.0	164050.0	164249.0	3.0	3.0	69.0	7.0	1.0	41	32819800	32840000	0.5942273375143482	0.4931972789115646
chr19	33162601.0	33163400.0	chr19	33162601.0	33176600.0	14000.0	800.0	776.0	2.7714285714285714	95.0%	0.0	165787.0	165986.0	26.0	26.0	70.0	4.0	1.0	42	33167200	33187400	0.3880192588476205	0.4994807892004154
chr19	33158801.0	33160000.0	chr19	33158801.0	33172800.0	14000.0	1200.0	285.0	0.6785714285714285	95.0%	0.0	165787.0	165986.0	7.0	7.0	70.0	6.0	1.0	42	33167200	33187400	0.19720851810607004	0.42109375
chr19	33358601.0	33359400.0	chr19	33358601.0	33372000.0	13400.0	800.0	217.0	0.8097014925373134	95.0%	0.0	166762.0	166961.0	31.0	31.0	67.0	4.0	1.0	43	33362200	33382400	0.5041804983008329	0.42443729903536975
chr19	33362601.0	33363800.0	chr19	33362601.0	33371800.0	9200.0	1200.0	302.0	1.0942028985507246	95.0%	0.0	166762.0	166961.0	51.0	51.0	46.0	6.0	1.0	43	33362200	33382400	0.8794397338766075	0.3775720164609053
chr19	33353401.0	33354400.0	chr19	33353401.0	33368000.0	14600.0	1000.0	585.0	1.6027397260273972	95.0%	0.0	166762.0	166961.0	5.0	5.0	73.0	5.0	1.0	43	33362200	33382400	0.9485883298677629	0.43454790823211875
chr19	33354601.0	33355400.0	chr19	33354601.0	33368000.0	13400.0	800.0	833.0	3.1082089552238807	95.0%	0.0	166762.0	166961.0	11.0	11.0	67.0	4.0	1.0	43	33362200	33382400	0.8375117260054431	0.5962373371924746
chr19	33409401.0	33410200.0	chr19	33409401.0	33418000.0	8600.0	800.0	187.0	1.0872093023255813	95.0%	0.0	167010.0	167209.0	37.0	37.0	43.0	4.0	1.0	44	33411800	33432000	0.37065888885607906	0.41356492969396197
chr19	33403601.0	33404800.0	chr19	33403601.0	33413400.0	9800.0	1200.0	450.0	1.5306122448979593	95.0%	0.0	167010.0	167209.0	8.0	8.0	49.0	6.0	1.0	44	33411800	33432000	0.376522449871867	0.41289592760180993
chr19	33405001.0	33406400.0	chr19	33405001.0	33419800.0	14800.0	1400.0	1463.0	2.824324324324324	95.0%	0.0	167010.0	167209.0	15.0	15.0	74.0	7.0	1.0	44	33411800	33432000	0.5169640756253261	0.39460059171597633
chr19	33411001.0	33412400.0	chr19	33411001.0	33420200.0	9200.0	1400.0	354.0	1.0993788819875776	95.0%	0.0	167010.0	167209.0	45.0	45.0	46.0	7.0	1.0	44	33411800	33432000	0.21541197176688925	0.42731108553893365
chr19	33827201.0	33828000.0	chr19	33827201.0	33840400.0	13200.0	800.0	392.0	1.4848484848484849	95.0%	0.0	169131.0	169330.0	5.0	5.0	66.0	4.0	1.0	45	33836000	33856200	0.02084853840424644	0.4401972872996301
