chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness
chr19	38355600	38357600	chr19	38346801	38366201	19400	2000	3245	3.3453608247422677	95.0%	0	191734	191833	0	0	97	10	3.0	63	38355600	38357800	0.22689820914840886	0.7335444469577018
chr19	38427800	38429800	chr19	38419001	38438801	19800	2000	2901	2.9303030303030306	95.0%	0	192095	192194	0	0	99	10	2.0	64	38427800	38430000	0.32691176778019393	0.6733842946490618
chr19	38646400	38648400	chr19	38637601	38657401	19800	2000	3374	3.4080808080808085	95.0%	0	193188	193287	0	0	99	10	2.0	65	38646400	38648600	0.10026872928167833	0.6398329219669641
chr19	39330200	39332200	chr19	39321401	39341001	19600	2000	2723	2.7785714285714285	95.0%	0	196607	196706	0	0	98	10	2.0	66	39330200	39332400	0.2085394175829623	0.6585129571324776
chr19	39356800	39358800	chr19	39348001	39367801	19800	2000	2458	2.4828282828282826	95.0%	0	196740	196839	0	0	99	10	2.0	67	39356800	39359000	0.644450514806053	0.6922425952045134
chr19	40340800	40342800	chr19	40332001	40351401	19400	2000	2829	2.9164948453608246	95.0%	0	201660	201759	0	0	97	10	2.0	68	40340800	40343000	0.3435684831141746	0.691234084231146
chr19	40350800	40352800	chr19	40342001	40361801	19800	2000	3282	3.315151515151515	95.0%	0	201710	201809	0	0	99	10	2.0	69	40350800	40353000	0.1805306983830648	0.7118386816999133
chr19	40420200	40422200	chr19	40411401	40431201	19800	2000	4965	5.015151515151515	95.0%	0	202057	202156	0	0	99	10	2.0	70	40420200	40422400	0.1102416002284225	0.7195652173913043
chr19	40777200	40779200	chr19	40768601	40788201	19600	2000	4966	5.06734693877551	95.0%	0	203842	203941	0	1	98	10	2.0	71	40777200	40779400	1.8130803950934706e-08	0.6595829459423562
chr19	41544600	41546600	chr19	41535801	41554801	19000	2000	1629	1.7147368421052633	95.0%	0	207679	207778	0	0	95	10	2.0	72	41544600	41546800	0.6395707215552751	0.626929012345679
chr19	42091600	42093600	chr19	42082801	42102601	19800	2000	3177	3.2090909090909094	95.0%	0	210414	210513	0	0	99	10	2.0	73	42091600	42093800	0.19559417511129276	0.6692631578947369
chr19	42502200	42504200	chr19	42493401	42512801	19400	2000	1695	1.747422680412371	95.0%	0	212467	212566	0	0	97	10	2.0	74	42502200	42504400	0.31521428723078854	0.6877035830618893
chr19	43206000	43208000	chr19	43197201	43215801	18600	2000	1595	1.7150537634408605	95.0%	0	215986	216085	0	0	93	10	2.0	75	43206000	43208200	4.0754157909812714e-07	0.6568586821384169
chr19	43712200	43714200	chr19	43703401	43722401	19000	2000	3005	3.163157894736842	95.0%	0	218517	218616	0	0	95	10	2.0	76	43712200	43714400	0.4519459686282575	0.7259743403534253
chr19	44806200	44808200	chr19	44797401	44816801	19400	2000	3900	4.020618556701031	95.0%	0	223987	224086	0	0	97	10	2.0	77	44806200	44808400	0.005317891867007993	0.6970403587443946
chr19	45590200	45592200	chr19	45581601	45601001	19400	2000	3609	3.720618556701031	95.0%	0	227907	228006	0	1	97	10	2.0	78	45590200	45592400	0.05440309699508635	0.6741615139591531
chr19	45657000	45659000	chr19	45648201	45667201	19000	2000	3575	3.7631578947368416	95.0%	0	228241	228340	0	0	95	10	2.0	79	45657000	45659200	0.3753424742455542	0.7494184817086065
chr19	46346000	46348000	chr19	46337201	46357001	19800	2000	3564	3.6	95.0%	0	231686	231785	0	0	99	10	2.0	80	46346000	46348200	3.0430597736435534e-06	0.6358288770053476
chr19	46812200	46814200	chr19	46803401	46823201	19800	2000	3864	3.9030303030303033	95.0%	0	234017	234116	0	0	99	10	2.0	81	46812200	46814400	0.0009221870346180647	0.6959654178674352
chr19	47027400	47029400	chr19	47018601	47038001	19400	2000	3036	3.129896907216495	95.0%	0	235093	235192	0	0	97	10	2.0	82	47027400	47029600	0.5361134131076949	0.6989843028624192
chr19	48549200	48551200	chr19	48540801	48558001	17200	2000	3430	3.988372093023256	95.0%	0	242702	242801	0	2	86	10	2.0	83	48549200	48551400	0.4263495722172147	0.7329059829059829
chr19	48618400	48620400	chr19	48611401	48628401	17000	2000	3434	4.04	95.0%	0	243048	243147	0	9	85	10	2.0	84	48618400	48620600	0.24692684147872496	0.65814266487214
chr19	48674600	48676600	chr19	48665801	48685401	19600	2000	4169	4.254081632653061	95.0%	0	243329	243428	0	0	98	10	2.0	85	48674600	48676800	0.05440973117530729	0.6636871508379888
chr19	48761600	48763600	chr19	48752801	48772601	19800	2000	4106	4.147474747474748	95.0%	0	243764	243863	0	0	99	10	2.0	86	48761600	48763800	0.08433581974030464	0.7273372361185028
chr19	48918000	48920000	chr19	48909201	48929001	19800	2000	4257	4.3	95.0%	0	244546	244645	0	0	99	10	3.0	87	48918000	48920200	0.013676373352380781	0.7447962217946476
chr19	49458600	49460600	chr19	49451001	49469201	18200	2000	3701	4.067032967032967	95.0%	0	247249	247348	0	6	91	10	3.0	88	49458600	49460800	0.01339188904949499	0.7515793764010598
chr19	50202400	50204400	chr19	50193601	50213401	19800	2000	5351	5.4050505050505055	95.0%	0	250968	251067	0	0	99	10	3.0	89	50202400	50204600	2.9017325469772785e-10	0.7309374145941514
chr19	50313200	50315200	chr19	50304401	50323201	18800	2000	3002	3.1936170212765957	95.0%	0	251522	251621	0	0	94	10	2.0	90	50313200	50315400	0.453742812573888	0.7274048945965592
chr19	50332800	50334800	chr19	50324001	50343601	19600	2000	3753	3.8295918367346937	95.0%	0	251620	251719	0	0	98	10	2.0	91	50332800	50335000	0.009640899591854315	0.7127376425855513
chr19	50717800	50719800	chr19	50709001	50725801	16800	2000	2350	2.7976190476190474	95.0%	0	253545	253644	0	0	84	10	2.0	92	50717800	50720000	0.48492043692243875	0.6200423056583818
chr19	50804000	50806000	chr19	50795201	50815001	19800	2000	3308	3.341414141414141	95.0%	0	253976	254075	0	0	99	10	2.0	93	50804000	50806200	0.06130163761364502	0.6263715474839198
chr19	50953800	50955800	chr19	50945801	50964401	18600	2000	2338	2.513978494623656	95.0%	0	254725	254824	0	4	93	10	2.0	94	50953800	50956000	0.4570081199860072	0.671280276816609
chr19	52734000	52736000	chr19	52725201	52744801	19600	2000	1657	1.6908163265306122	95.0%	0	263626	263725	0	0	98	10	2.0	95	52734000	52736200	0.0033947906022747647	0.6430793157076206
chr19	53809800	53811800	chr19	53801001	53820401	19400	2000	1962	2.022680412371134	95.0%	0	269005	269104	0	0	97	10	2.0	96	53809800	53812000	0.4437195560787098	0.6643929058663028
chr19	54363800	54365800	chr19	54355001	54373401	18400	2000	1780	1.9347826086956523	95.0%	0	271775	271874	0	0	92	10	2.0	97	54363800	54366000	0.5896110659933244	0.6567497210859056
chr19	54630600	54632600	chr19	54621801	54640601	18800	2000	2186	2.325531914893617	95.0%	0	273109	273208	0	0	94	10	2.0	98	54630600	54632800	0.03318902663352234	0.5868861305990286
chr19	55384800	55386800	chr19	55379001	55394601	15600	2000	2826	3.6230769230769235	95.0%	0	276880	276979	0	15	78	10	2.0	99	55384800	55387000	0.47302759441074205	0.5810032894736842
