chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness
chr19	487401.0	488200.0	chr19	487401.0	500000.0	12600.0	800.0	296.0	1.1746031746031746	95.0%	0.0	2435.0	2634.0	2.0	2.0	63.0	4.0	2.0	2	496800	517000	0.03968502150440062	0.4269340974212034
chr19	493601.0	495000.0	chr19	493601.0	504800.0	11200.0	1400.0	1364.0	3.479591836734694	95.0%	0.0	2440.0	2639.0	28.0	28.0	56.0	7.0	2.0	3	497800	518000	0.11458263657969721	0.5221920289855072
chr19	493801.0	495000.0	chr19	493801.0	504800.0	11000.0	1200.0	1203.0	3.645454545454545	95.0%	0.0	2440.0	2639.0	29.0	29.0	55.0	6.0	2.0	3	497800	518000	0.06160904541876583	0.5041276829939461
chr19	494001.0	495200.0	chr19	494001.0	504600.0	10600.0	1200.0	1010.0	3.176100628930818	95.0%	0.0	2440.0	2639.0	30.0	30.0	53.0	6.0	2.0	3	497800	518000	0.06482850877147298	0.49694749694749696
chr19	495401.0	496200.0	chr19	495401.0	504000.0	8600.0	800.0	217.0	1.2616279069767442	95.0%	0.0	2440.0	2639.0	37.0	37.0	43.0	4.0	2.0	3	497800	518000	0.06973497735965259	0.436456400742115
chr19	496401.0	497200.0	chr19	496401.0	505800.0	9400.0	800.0	686.0	3.648936170212766	95.0%	0.0	2440.0	2639.0	42.0	42.0	47.0	4.0	2.0	3	497800	518000	0.07075167337957486	0.5095137420718816
chr19	497201.0	497800.0	chr19	497201.0	510400.0	13200.0	600.0	1468.0	7.414141414141414	95.0%	0.0	2456.0	2655.0	30.0	30.0	66.0	3.0	2.0	4	501000	521200	0.036627788620198005	0.4975247524752475
chr19	497201.0	497800.0	chr19	497201.0	510200.0	13000.0	600.0	1463.0	7.502564102564103	95.0%	0.0	2456.0	2655.0	30.0	30.0	65.0	3.0	2.0	4	501000	521200	0.036627788620198005	0.5222772277227723
chr19	495401.0	496200.0	chr19	495401.0	504000.0	8600.0	800.0	217.0	1.2616279069767442	95.0%	0.0	2456.0	2655.0	21.0	21.0	43.0	4.0	2.0	4	501000	521200	0.06973497735965259	0.436456400742115
chr19	496401.0	497200.0	chr19	496401.0	510200.0	13800.0	800.0	2165.0	7.844202898550725	95.0%	0.0	2456.0	2655.0	26.0	26.0	69.0	4.0	2.0	4	501000	521200	0.017077292455752045	0.53276955602537
chr19	554001.0	555400.0	chr19	554001.0	569200.0	15200.0	1400.0	268.0	0.5037593984962406	95.0%	0.0	2763.0	2962.0	7.0	7.0	76.0	7.0	2.0	5	562400	582600	0.6594893575343392	0.46596858638743455
chr19	555601.0	556400.0	chr19	555601.0	569600.0	14000.0	800.0	557.0	1.9892857142857143	95.0%	0.0	2763.0	2962.0	15.0	15.0	70.0	4.0	2.0	5	562400	582600	0.06749327088897455	0.4423076923076923
chr19	554001.0	555400.0	chr19	554001.0	570000.0	16000.0	1400.0	273.0	0.4875	95.0%	0.0	2763.0	2962.0	7.0	7.0	80.0	7.0	2.0	5	562400	582600	0.6273824392362878	0.4699959726137737
chr19	555601.0	556400.0	chr19	555601.0	569600.0	14000.0	800.0	557.0	1.9892857142857143	95.0%	0.0	2763.0	2962.0	15.0	15.0	70.0	4.0	2.0	5	562400	582600	0.06749327088897455	0.4423076923076923
chr19	570001.0	571400.0	chr19	570001.0	582600.0	12600.0	1400.0	1582.0	3.5873015873015874	95.0%	0.0	2823.0	3022.0	27.0	27.0	63.0	7.0	2.0	6	574400	594600	0.22971842012682392	0.4437400950871632
chr19	573801.0	574800.0	chr19	573801.0	583200.0	9400.0	1000.0	965.0	4.1063829787234045	95.0%	0.0	2823.0	3022.0	46.0	46.0	47.0	5.0	2.0	6	574400	594600	0.647405154352882	0.5675675675675675
chr19	570001.0	571400.0	chr19	570001.0	583600.0	13600.0	1400.0	1663.0	3.4936974789915967	95.0%	0.0	2823.0	3022.0	27.0	27.0	68.0	7.0	2.0	6	574400	594600	0.17571965861317831	0.42102482831484417
chr19	573801.0	574600.0	chr19	573801.0	583200.0	9400.0	800.0	768.0	4.085106382978723	95.0%	0.0	2823.0	3022.0	46.0	46.0	47.0	4.0	2.0	6	574400	594600	0.7690254561122717	0.6009389671361502
chr19	570001.0	571400.0	chr19	570001.0	582600.0	12600.0	1400.0	1582.0	3.5873015873015874	95.0%	0.0	2823.0	3022.0	27.0	27.0	63.0	7.0	2.0	6	574400	594600	0.22971842012682392	0.4437400950871632
chr19	573801.0	574800.0	chr19	573801.0	583200.0	9400.0	1000.0	965.0	4.1063829787234045	95.0%	0.0	2823.0	3022.0	46.0	46.0	47.0	5.0	2.0	6	574400	594600	0.647405154352882	0.5675675675675675
chr19	570201.0	571200.0	chr19	570201.0	583200.0	13000.0	1000.0	1197.0	3.6830769230769227	95.0%	0.0	2842.0	3041.0	9.0	9.0	65.0	5.0	2.0	7	578200	598400	0.2638326320363447	0.40441801189464743
chr19	573801.0	574600.0	chr19	573801.0	587400.0	13600.0	800.0	1530.0	5.625	95.0%	0.0	2842.0	3041.0	27.0	27.0	68.0	4.0	2.0	7	578200	598400	0.8232334369024463	0.5577464788732395
chr19	574801.0	575600.0	chr19	574801.0	588400.0	13600.0	800.0	1176.0	4.323529411764706	95.0%	0.0	2842.0	3041.0	32.0	32.0	68.0	4.0	2.0	7	578200	598400	0.8543825079466718	0.5186567164179104
chr19	573801.0	574600.0	chr19	573801.0	588000.0	14200.0	800.0	1550.0	5.457746478873239	95.0%	0.0	2842.0	3041.0	27.0	27.0	71.0	4.0	2.0	7	578200	598400	0.8435385696962157	0.6215962441314554
chr19	574801.0	575800.0	chr19	574801.0	588000.0	13200.0	1000.0	1279.0	3.875757575757576	95.0%	0.0	2842.0	3041.0	32.0	32.0	66.0	5.0	2.0	7	578200	598400	0.6140158713918367	0.5085561497326203
chr19	570001.0	571400.0	chr19	570001.0	584200.0	14200.0	1400.0	1665.0	3.3501006036217302	95.0%	0.0	2842.0	3041.0	8.0	8.0	71.0	7.0	2.0	7	578200	598400	0.18778871881331682	0.4469096671949287
chr19	574401.0	575200.0	chr19	574401.0	588000.0	13600.0	800.0	1786.0	6.5661764705882355	95.0%	0.0	2842.0	3041.0	30.0	30.0	68.0	4.0	2.0	7	578200	598400	0.8414401631428129	0.5104166666666666
chr19	575001.0	575800.0	chr19	575001.0	587800.0	12800.0	800.0	830.0	3.2421875	95.0%	0.0	2842.0	3041.0	33.0	33.0	64.0	4.0	2.0	7	578200	598400	0.4446179285526895	0.5129811996418979
chr19	660801.0	661600.0	chr19	660801.0	675400.0	14600.0	800.0	1221.0	4.181506849315069	95.0%	0.0	3287.0	3486.0	17.0	17.0	73.0	4.0	2.0	11	667200	687400	0.07230543587751218	0.4119968429360695
chr19	666201.0	667200.0	chr19	666201.0	680400.0	14200.0	1000.0	1228.0	3.4591549295774646	95.0%	0.0	3304.0	3503.0	27.0	27.0	71.0	5.0	2.0	12	670600	690800	0.9925462895929158	0.4955223880597015
chr19	670001.0	670800.0	chr19	670001.0	680600.0	10600.0	800.0	682.0	3.2169811320754715	95.0%	0.0	3304.0	3503.0	46.0	46.0	53.0	4.0	2.0	12	670600	690800	0.4041162495751777	0.5475989890480202
chr19	666201.0	667200.0	chr19	666201.0	679200.0	13000.0	1000.0	1171.0	3.603076923076923	95.0%	0.0	3304.0	3503.0	27.0	27.0	65.0	5.0	2.0	12	670600	690800	0.9923342674907247	0.4880597014925373
chr19	670001.0	670800.0	chr19	670001.0	680600.0	10600.0	800.0	682.0	3.2169811320754715	95.0%	0.0	3304.0	3503.0	46.0	46.0	53.0	4.0	2.0	12	670600	690800	0.4041162495751777	0.5475989890480202
chr19	666201.0	667200.0	chr19	666201.0	680400.0	14200.0	1000.0	1228.0	3.4591549295774646	95.0%	0.0	3304.0	3503.0	27.0	27.0	71.0	5.0	2.0	12	670600	690800	0.9925462895929158	0.4955223880597015
chr19	670001.0	671000.0	chr19	670001.0	680600.0	10600.0	1000.0	914.0	3.4490566037735846	95.0%	0.0	3304.0	3503.0	46.0	46.0	53.0	5.0	2.0	12	670600	690800	0.5078498040056518	0.507029053420806
chr19	697401.0	698600.0	chr19	697401.0	706200.0	8800.0	1200.0	389.0	1.4734848484848486	95.0%	0.0	3484.0	3683.0	3.0	3.0	44.0	6.0	1.0	13	706600	726800	0.4801775247085474	0.5190279688216415
chr19	698801.0	699600.0	chr19	698801.0	711000.0	12200.0	800.0	364.0	1.4918032786885247	95.0%	0.0	3484.0	3683.0	10.0	10.0	61.0	4.0	1.0	13	706600	726800	0.1810451177685558	0.4873096446700508
chr19	697401.0	698600.0	chr19	697401.0	706200.0	8800.0	1200.0	389.0	1.4734848484848486	95.0%	0.0	3484.0	3683.0	3.0	3.0	44.0	6.0	1.0	13	706600	726800	0.4801775247085474	0.5190279688216415
chr19	698801.0	699600.0	chr19	698801.0	711200.0	12400.0	800.0	367.0	1.4798387096774193	95.0%	0.0	3484.0	3683.0	10.0	10.0	62.0	4.0	1.0	13	706600	726800	0.1810451177685558	0.4416243654822335
chr19	697401.0	698600.0	chr19	697401.0	708400.0	11000.0	1200.0	1157.0	3.506060606060606	95.0%	0.0	3484.0	3683.0	3.0	3.0	55.0	6.0	1.0	13	706600	726800	0.3425251543630677	0.5522935779816514
chr19	698801.0	699600.0	chr19	698801.0	711000.0	12200.0	800.0	364.0	1.4918032786885247	95.0%	0.0	3484.0	3683.0	10.0	10.0	61.0	4.0	1.0	13	706600	726800	0.1810451177685558	0.4873096446700508
chr19	738001.0	738800.0	chr19	738001.0	750800.0	12800.0	800.0	1107.0	4.32421875	95.0%	0.0	3655.0	3854.0	35.0	35.0	64.0	4.0	2.0	14	740800	761000	0.8545231980262026	0.4740213523131673
chr19	737801.0	738800.0	chr19	737801.0	750800.0	13000.0	1000.0	1316.0	4.049230769230769	95.0%	0.0	3655.0	3854.0	34.0	34.0	65.0	5.0	2.0	14	740800	761000	0.07210084076269352	0.4467102731819931
chr19	751601.0	752400.0	chr19	751601.0	764400.0	12800.0	800.0	894.0	3.4921875	95.0%	0.0	3753.0	3952.0	5.0	5.0	64.0	4.0	2.0	15	760400	780600	0.00022349935562115584	0.3770171149144254
chr19	751801.0	752800.0	chr19	751801.0	764400.0	12600.0	1000.0	1105.0	3.5079365079365084	95.0%	0.0	3753.0	3952.0	6.0	6.0	63.0	5.0	2.0	15	760400	780600	8.661519356021913e-07	0.43902439024390244
chr19	801601.0	802600.0	chr19	801601.0	812200.0	10600.0	1000.0	1007.0	3.8	95.0%	0.0	3990.0	4189.0	18.0	18.0	53.0	5.0	1.0	16	807800	828000	0.8894480968425312	0.5379574003276898
chr19	816801.0	817800.0	chr19	816801.0	829400.0	12600.0	1000.0	1352.0	4.292063492063492	95.0%	0.0	4083.0	4282.0	1.0	1.0	63.0	5.0	1.0	17	826400	846600	0.5565023465921867	0.5304878048780488
chr19	817601.0	818400.0	chr19	817601.0	829400.0	11800.0	800.0	1321.0	5.5974576271186445	95.0%	0.0	4083.0	4282.0	5.0	5.0	59.0	4.0	1.0	17	826400	846600	0.06373598753782592	0.5173192771084337
chr19	820001.0	821200.0	chr19	820001.0	834200.0	14200.0	1200.0	1546.0	3.6291079812206575	95.0%	0.0	4083.0	4282.0	17.0	17.0	71.0	6.0	1.0	17	826400	846600	0.05445271200715793	0.5126612517916865
chr19	824601.0	825600.0	chr19	824601.0	835000.0	10400.0	1000.0	696.0	2.676923076923077	95.0%	0.0	4083.0	4282.0	40.0	40.0	52.0	5.0	1.0	17	826400	846600	0.07022933665758808	0.4638425331621737
chr19	816801.0	818200.0	chr19	816801.0	826800.0	10000.0	1400.0	888.0	2.5371428571428574	95.0%	0.0	4083.0	4282.0	1.0	1.0	50.0	7.0	1.0	17	826400	846600	0.21955816022985572	0.5074451410658307
chr19	818401.0	819400.0	chr19	818401.0	833800.0	15400.0	1000.0	905.0	2.3506493506493507	95.0%	0.0	4083.0	4282.0	9.0	9.0	77.0	5.0	1.0	17	826400	846600	0.4779304207895114	0.47801578354002255
chr19	819601.0	820200.0	chr19	819601.0	833800.0	14200.0	600.0	968.0	4.544600938967136	95.0%	0.0	4083.0	4282.0	15.0	15.0	71.0	3.0	1.0	17	826400	846600	0.0345526496621368	0.4117647058823529
chr19	820001.0	821200.0	chr19	820001.0	833800.0	13800.0	1200.0	1515.0	3.6594202898550723	95.0%	0.0	4083.0	4282.0	17.0	17.0	69.0	6.0	1.0	17	826400	846600	0.04991707754365988	0.5112279025322504
chr19	817001.0	818000.0	chr19	817001.0	826800.0	9800.0	1000.0	641.0	2.6163265306122447	95.0%	0.0	4083.0	4282.0	2.0	2.0	49.0	5.0	1.0	17	826400	846600	0.19740088954099336	0.5199076745527986
chr19	818201.0	819200.0	chr19	818201.0	833800.0	15600.0	1000.0	1056.0	2.707692307692308	95.0%	0.0	4083.0	4282.0	8.0	8.0	78.0	5.0	1.0	17	826400	846600	0.3231301790184365	0.453125
chr19	819401.0	820400.0	chr19	819401.0	833800.0	14400.0	1000.0	1479.0	4.108333333333333	95.0%	0.0	4083.0	4282.0	14.0	14.0	72.0	5.0	1.0	17	826400	846600	0.11370452336559732	0.4318952981095492
chr19	820201.0	821200.0	chr19	820201.0	833800.0	13600.0	1000.0	1180.0	3.4705882352941173	95.0%	0.0	4083.0	4282.0	18.0	18.0	68.0	5.0	1.0	17	826400	846600	0.054319908828085454	0.4280936454849498
chr19	824601.0	825600.0	chr19	824601.0	836600.0	12000.0	1000.0	874.0	2.913333333333333	95.0%	0.0	4083.0	4282.0	40.0	40.0	60.0	5.0	1.0	17	826400	846600	0.17764215751749188	0.47068891741548996
chr19	825801.0	827000.0	chr19	825801.0	836600.0	10800.0	1200.0	991.0	3.058641975308642	95.0%	0.0	4083.0	4282.0	46.0	46.0	54.0	6.0	1.0	17	826400	846600	0.1517011690175037	0.4771871075763918
chr19	824601.0	825600.0	chr19	824601.0	835800.0	11200.0	1000.0	825.0	2.9464285714285716	95.0%	0.0	4121.0	4320.0	2.0	2.0	56.0	5.0	1.0	18	834000	854200	0.1431152098599766	0.46812152332049634
chr19	825401.0	826400.0	chr19	825401.0	839200.0	13800.0	1000.0	866.0	2.510144927536232	95.0%	0.0	4121.0	4320.0	6.0	6.0	69.0	5.0	1.0	18	834000	854200	0.01300662945619779	0.4971002485501243
chr19	824601.0	825600.0	chr19	824601.0	835800.0	11200.0	1000.0	825.0	2.9464285714285716	95.0%	0.0	4121.0	4320.0	2.0	2.0	56.0	5.0	1.0	18	834000	854200	0.1431152098599766	0.46812152332049634
chr19	825401.0	826400.0	chr19	825401.0	839800.0	14400.0	1000.0	896.0	2.488888888888889	95.0%	0.0	4121.0	4320.0	6.0	6.0	72.0	5.0	1.0	18	834000	854200	0.01376634470660368	0.45940347970173984
chr19	824601.0	825600.0	chr19	824601.0	835000.0	10400.0	1000.0	696.0	2.676923076923077	95.0%	0.0	4121.0	4320.0	2.0	2.0	52.0	5.0	1.0	18	834000	854200	0.07022933665758808	0.4638425331621737
chr19	825401.0	826400.0	chr19	825401.0	839400.0	14000.0	1000.0	879.0	2.5114285714285716	95.0%	0.0	4121.0	4320.0	6.0	6.0	70.0	5.0	1.0	18	834000	854200	0.014862255745926123	0.45691797845898924
chr19	829801.0	831200.0	chr19	829801.0	841000.0	11200.0	1400.0	1520.0	3.877551020408163	95.0%	0.0	4121.0	4320.0	28.0	28.0	56.0	7.0	1.0	18	834000	854200	0.7769606910577769	0.45425867507886436
chr19	843001.0	844000.0	chr19	843001.0	855600.0	12600.0	1000.0	493.0	1.565079365079365	95.0%	0.0	4203.0	4402.0	12.0	12.0	63.0	5.0	2.0	19	850400	870600	0.10985793333893376	0.49622166246851385
chr19	841201.0	842600.0	chr19	841201.0	852800.0	11600.0	1400.0	1696.0	4.177339901477833	95.0%	0.0	4203.0	4402.0	3.0	3.0	58.0	7.0	2.0	19	850400	870600	0.7895972482554771	0.4141087775982768
chr19	842801.0	844000.0	chr19	842801.0	855800.0	13000.0	1200.0	702.0	1.8	95.0%	0.0	4203.0	4402.0	11.0	11.0	65.0	6.0	2.0	19	850400	870600	0.08291604592001223	0.5307664627563872
chr19	844201.0	845200.0	chr19	844201.0	855800.0	11600.0	1000.0	987.0	3.403448275862069	95.0%	0.0	4203.0	4402.0	18.0	18.0	58.0	5.0	2.0	19	850400	870600	0.560211055401284	0.4422924901185771
chr19	841201.0	842600.0	chr19	841201.0	852600.0	11400.0	1400.0	1642.0	4.1152882205513786	95.0%	0.0	4203.0	4402.0	3.0	3.0	57.0	7.0	2.0	19	850400	870600	0.8170326905391732	0.4388799138395261
chr19	842801.0	844000.0	chr19	842801.0	855800.0	13000.0	1200.0	702.0	1.8	95.0%	0.0	4203.0	4402.0	11.0	11.0	65.0	6.0	2.0	19	850400	870600	0.08291604592001223	0.5307664627563872
chr19	842801.0	844000.0	chr19	842801.0	855600.0	12800.0	1200.0	698.0	1.8177083333333333	95.0%	0.0	4212.0	4411.0	2.0	2.0	64.0	6.0	2.0	20	852200	872400	0.08611977924910807	0.49640028797696184
chr19	843001.0	844000.0	chr19	843001.0	855800.0	12800.0	1000.0	496.0	1.55	95.0%	0.0	4212.0	4411.0	3.0	3.0	64.0	5.0	2.0	20	852200	872400	0.08732882354816142	0.45843828715365237
chr19	844201.0	845200.0	chr19	844201.0	855800.0	11600.0	1000.0	987.0	3.403448275862069	95.0%	0.0	4212.0	4411.0	9.0	9.0	58.0	5.0	2.0	20	852200	872400	0.560211055401284	0.4422924901185771
chr19	843001.0	844000.0	chr19	843001.0	855800.0	12800.0	1000.0	496.0	1.55	95.0%	0.0	4212.0	4411.0	3.0	3.0	64.0	5.0	2.0	20	852200	872400	0.08732882354816142	0.45843828715365237
chr19	851001.0	852200.0	chr19	851001.0	863800.0	12800.0	1200.0	1178.0	3.0677083333333335	95.0%	0.0	4247.0	4446.0	8.0	8.0	64.0	6.0	2.0	21	859200	879400	0.47084268078771085	0.4425742574257426
chr19	855801.0	856800.0	chr19	855801.0	869200.0	13400.0	1000.0	1817.0	5.423880597014925	95.0%	0.0	4247.0	4446.0	32.0	32.0	67.0	5.0	2.0	21	859200	879400	0.15546318020922625	0.43209323173464814
chr19	856601.0	857600.0	chr19	856601.0	869400.0	12800.0	1000.0	1227.0	3.834375	95.0%	0.0	4247.0	4446.0	36.0	36.0	64.0	5.0	2.0	21	859200	879400	0.33669799423041147	0.33240379252649194
chr19	850801.0	852200.0	chr19	850801.0	865600.0	14800.0	1400.0	1559.0	3.00965250965251	95.0%	0.0	4247.0	4446.0	7.0	7.0	74.0	7.0	2.0	21	859200	879400	0.20229410371520035	0.4349477682811016
chr19	855801.0	856800.0	chr19	855801.0	869200.0	13400.0	1000.0	1817.0	5.423880597014925	95.0%	0.0	4247.0	4446.0	32.0	32.0	67.0	5.0	2.0	21	859200	879400	0.15546318020922625	0.43209323173464814
chr19	856601.0	857600.0	chr19	856601.0	869000.0	12400.0	1000.0	1192.0	3.8451612903225807	95.0%	0.0	4247.0	4446.0	36.0	36.0	62.0	5.0	2.0	21	859200	879400	0.43752532635656066	0.3312883435582822
chr19	851001.0	852000.0	chr19	851001.0	869400.0	18400.0	1000.0	1004.0	2.1826086956521737	95.0%	0.0	4247.0	4446.0	8.0	8.0	92.0	5.0	2.0	21	859200	879400	0.4197529457311898	0.4037209302325581
chr19	855801.0	856600.0	chr19	855801.0	869400.0	13600.0	800.0	1544.0	5.676470588235294	95.0%	0.0	4247.0	4446.0	32.0	32.0	68.0	4.0	2.0	21	859200	879400	0.0999470416062096	0.3767579570688379
chr19	856401.0	857200.0	chr19	856401.0	869000.0	12600.0	800.0	910.0	3.611111111111111	95.0%	0.0	4247.0	4446.0	35.0	35.0	63.0	4.0	2.0	21	859200	879400	0.34129752422846255	0.4159869494290375
chr19	866601.0	867600.0	chr19	866601.0	877800.0	11200.0	1000.0	1160.0	4.142857142857143	95.0%	0.0	4320.0	4519.0	13.0	13.0	56.0	5.0	2.0	22	873800	894000	0.9769992497395807	0.43963963963963965
chr19	867801.0	868800.0	chr19	867801.0	879400.0	11600.0	1000.0	702.0	2.420689655172414	95.0%	0.0	4320.0	4519.0	19.0	19.0	58.0	5.0	2.0	22	873800	894000	0.005241930654445753	0.5019319938176198
chr19	868601.0	869600.0	chr19	868601.0	879400.0	10800.0	1000.0	866.0	3.2074074074074077	95.0%	0.0	4320.0	4519.0	23.0	23.0	54.0	5.0	2.0	22	873800	894000	1.9846152960364711e-07	0.43435060326472674
chr19	865801.0	866800.0	chr19	865801.0	879400.0	13600.0	1000.0	1960.0	5.764705882352941	95.0%	0.0	4320.0	4519.0	9.0	9.0	68.0	5.0	2.0	22	873800	894000	0.2139060952289668	0.4728066693132195
chr19	866601.0	867600.0	chr19	866601.0	877800.0	11200.0	1000.0	1160.0	4.142857142857143	95.0%	0.0	4320.0	4519.0	13.0	13.0	56.0	5.0	2.0	22	873800	894000	0.9769992497395807	0.43963963963963965
chr19	867801.0	868800.0	chr19	867801.0	879400.0	11600.0	1000.0	702.0	2.420689655172414	95.0%	0.0	4320.0	4519.0	19.0	19.0	58.0	5.0	2.0	22	873800	894000	0.005241930654445753	0.5019319938176198
chr19	868601.0	869600.0	chr19	868601.0	879400.0	10800.0	1000.0	866.0	3.2074074074074077	95.0%	0.0	4320.0	4519.0	23.0	23.0	54.0	5.0	2.0	22	873800	894000	1.9846152960364711e-07	0.43435060326472674
chr19	866601.0	867800.0	chr19	866601.0	876800.0	10200.0	1200.0	928.0	3.0326797385620914	95.0%	0.0	4320.0	4519.0	13.0	13.0	51.0	6.0	2.0	22	873800	894000	0.9772828826201647	0.533410138248848
chr19	868001.0	868800.0	chr19	868001.0	879800.0	11800.0	800.0	582.0	2.4661016949152543	95.0%	0.0	4320.0	4519.0	20.0	20.0	59.0	4.0	2.0	22	873800	894000	0.001556594320325047	0.5459352280237938
chr19	868601.0	869400.0	chr19	868601.0	880800.0	12200.0	800.0	844.0	3.459016393442623	95.0%	0.0	4320.0	4519.0	23.0	23.0	61.0	4.0	2.0	22	873800	894000	1.0415304701474349e-06	0.5270448548812665
chr19	869201.0	870000.0	chr19	869201.0	880800.0	11600.0	800.0	1042.0	4.491379310344827	95.0%	0.0	4320.0	4519.0	26.0	26.0	58.0	4.0	2.0	22	873800	894000	9.630021954914984e-06	0.38073625819465456
chr19	899001.0	899800.0	chr19	899001.0	910600.0	11600.0	800.0	1454.0	6.267241379310345	95.0%	0.0	4486.0	4685.0	9.0	9.0	58.0	4.0	2.0	23	907000	927200	0.8189554691420864	0.41569282136894825
chr19	901801.0	903200.0	chr19	901801.0	915000.0	13200.0	1400.0	962.0	2.0822510822510822	95.0%	0.0	4486.0	4685.0	23.0	23.0	66.0	7.0	2.0	23	907000	927200	0.005593761167983269	0.5021146616541353
chr19	905801.0	906800.0	chr19	905801.0	916200.0	10400.0	1000.0	575.0	2.2115384615384617	95.0%	0.0	4486.0	4685.0	43.0	43.0	52.0	5.0	2.0	23	907000	927200	0.6864860291931033	0.45172564438619484
chr19	906601.0	907400.0	chr19	906601.0	916200.0	9600.0	800.0	519.0	2.703125	95.0%	0.0	4486.0	4685.0	47.0	47.0	48.0	4.0	2.0	23	907000	927200	0.588841762173608	0.4342701722574796
chr19	898001.0	899200.0	chr19	898001.0	911000.0	13000.0	1200.0	2098.0	5.379487179487179	95.0%	0.0	4486.0	4685.0	4.0	4.0	65.0	6.0	2.0	23	907000	927200	0.32775418042947496	0.5341701534170153
chr19	902001.0	903200.0	chr19	902001.0	915000.0	13000.0	1200.0	817.0	2.094871794871795	95.0%	0.0	4486.0	4685.0	24.0	24.0	65.0	6.0	2.0	23	907000	927200	0.015191867428709474	0.5378842030021443
chr19	905801.0	906800.0	chr19	905801.0	916200.0	10400.0	1000.0	575.0	2.2115384615384617	95.0%	0.0	4486.0	4685.0	43.0	43.0	52.0	5.0	2.0	23	907000	927200	0.6864860291931033	0.45172564438619484
chr19	906601.0	907400.0	chr19	906601.0	916600.0	10000.0	800.0	760.0	3.8	95.0%	0.0	4486.0	4685.0	47.0	47.0	50.0	4.0	2.0	23	907000	927200	0.6429069135309157	0.43608340888485947
chr19	898001.0	899200.0	chr19	898001.0	911000.0	13000.0	1200.0	2098.0	5.379487179487179	95.0%	0.0	4486.0	4685.0	4.0	4.0	65.0	6.0	2.0	23	907000	927200	0.32775418042947496	0.5341701534170153
chr19	902001.0	903400.0	chr19	902001.0	917200.0	15200.0	1400.0	978.0	1.8383458646616542	95.0%	0.0	4486.0	4685.0	24.0	24.0	76.0	7.0	2.0	23	907000	927200	0.03009551924815185	0.4929508993680117
chr19	903601.0	904400.0	chr19	903601.0	917200.0	13600.0	800.0	1319.0	4.849264705882353	95.0%	0.0	4486.0	4685.0	32.0	32.0	68.0	4.0	2.0	23	907000	927200	0.21725955595913893	0.4767287234042553
