chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness
chr19	544501.0	547000.0	chr19	544501.0	588500.0	44000.0	2500.0	2774.0	6.304545454545455	95.0%	0.0	1077.0	1276.0	12.0	12.0	88.0	5.0	2.0	5	563000	613500	0.04053934424128333	0.5388401455167986
chr19	557501.0	560000.0	chr19	557501.0	587500.0	30000.0	2500.0	4246.0	14.153333333333332	95.0%	0.0	1077.0	1276.0	38.0	38.0	60.0	5.0	2.0	5	563000	613500	0.14394975935012033	0.5381443298969072
chr19	560501.0	564000.0	chr19	560501.0	588500.0	28000.0	3500.0	4956.0	12.642857142857142	95.0%	0.0	1077.0	1276.0	44.0	44.0	56.0	7.0	2.0	5	563000	613500	0.05343015955325957	0.5278532608695652
chr19	539001.0	541000.0	chr19	539001.0	571500.0	32500.0	2000.0	659.0	2.5346153846153845	95.0%	0.0	1077.0	1276.0	1.0	1.0	65.0	4.0	2.0	5	563000	613500	0.9861675344411797	0.6057692307692307
chr19	541501.0	543500.0	chr19	541501.0	562500.0	21000.0	2000.0	387.0	2.3035714285714284	95.0%	0.0	1077.0	1276.0	6.0	6.0	42.0	4.0	2.0	5	563000	613500	0.0012518775496368306	0.5659711075441413
chr19	594501.0	596500.0	chr19	594501.0	627000.0	32500.0	2000.0	1885.0	7.25	95.0%	0.0	1168.0	1367.0	21.0	21.0	65.0	4.0	2.0	6	608500	659000	0.18660201969925433	0.6123657904479822
chr19	597501.0	599500.0	chr19	597501.0	632500.0	35000.0	2000.0	2224.0	7.942857142857143	95.0%	0.0	1168.0	1367.0	27.0	27.0	70.0	4.0	2.0	6	608500	659000	0.6098256817374197	0.5666808691947166
chr19	653501.0	656000.0	chr19	653501.0	678000.0	24500.0	2500.0	1447.0	5.906122448979592	95.0%	0.0	1262.0	1461.0	45.0	45.0	49.0	5.0	2.0	7	655500	706000	0.34864059141664017	0.5542281564769267
chr19	678001.0	680500.0	chr19	678001.0	702000.0	24000.0	2500.0	1410.0	5.875	95.0%	0.0	1309.0	1508.0	47.0	47.0	48.0	5.0	2.0	8	679000	729500	0.009479614389495034	0.4759728773584906
chr19	746501.0	749000.0	chr19	746501.0	782500.0	36000.0	2500.0	2955.0	8.208333333333332	95.0%	0.0	1466.0	1665.0	27.0	27.0	72.0	5.0	2.0	9	757500	808000	0.9869104669220105	0.5227882037533512
chr19	883001.0	885000.0	chr19	883001.0	901000.0	18000.0	2000.0	375.0	2.6041666666666665	95.0%	0.0	1702.0	1901.0	64.0	64.0	36.0	4.0	2.0	10	875500	926000	0.24537064387079954	0.4779729340627699
chr19	885001.0	888000.0	chr19	885001.0	917500.0	32500.0	3000.0	3580.0	9.17948717948718	95.0%	0.0	1744.0	1943.0	26.0	26.0	65.0	6.0	2.0	11	896500	947000	0.6930646100619379	0.6692622950819672
chr19	893501.0	897000.0	chr19	893501.0	920000.0	26500.0	3500.0	1841.0	4.962264150943397	95.0%	0.0	1744.0	1943.0	43.0	43.0	53.0	7.0	2.0	11	896500	947000	0.43740091814226006	0.6534248383265144
chr19	875501.0	878000.0	chr19	875501.0	917500.0	42000.0	2500.0	5759.0	13.711904761904762	95.0%	0.0	1744.0	1943.0	7.0	7.0	84.0	5.0	2.0	11	896500	947000	0.013978505392948846	0.5261437908496732
chr19	888001.0	889500.0	chr19	888001.0	917000.0	29000.0	1500.0	1830.0	10.517241379310345	95.0%	0.0	1744.0	1943.0	32.0	32.0	58.0	3.0	2.0	11	896500	947000	0.17662870828981886	0.4619062798852407
chr19	958001.0	960000.0	chr19	958001.0	990500.0	32500.0	2000.0	3489.0	13.419230769230769	95.0%	0.0	1884.0	2083.0	32.0	32.0	65.0	4.0	2.0	12	966500	1017000	0.4498605066452703	0.6151220792859018
chr19	1017501.0	1020500.0	chr19	1017501.0	1032000.0	14500.0	3000.0	470.0	2.7011494252873565	95.0%	0.0	2031.0	2230.0	4.0	4.0	29.0	6.0	2.0	13	1040000	1090500	1.1830636326245224e-06	0.5854581345616056
chr19	1025501.0	1028000.0	chr19	1025501.0	1059500.0	34000.0	2500.0	3782.0	11.123529411764705	95.0%	0.0	2031.0	2230.0	20.0	20.0	68.0	5.0	2.0	13	1040000	1090500	0.0126649668938818	0.5078434247177833
chr19	1038001.0	1041000.0	chr19	1038001.0	1060000.0	22000.0	3000.0	810.0	3.0681818181818183	95.0%	0.0	2031.0	2230.0	45.0	45.0	44.0	6.0	2.0	13	1040000	1090500	1.2886756208147056e-06	0.5553805774278215
chr19	1156501.0	1159000.0	chr19	1156501.0	1191500.0	35000.0	2500.0	4458.0	13.716923076923077	95.0%	0.0	2312.0	2511.0	1.0	1.0	65.0	5.0	2.0	18	1180500	1231000	0.5688842624988513	0.48248269896193774
chr19	1161001.0	1164000.0	chr19	1161001.0	1196500.0	35500.0	3000.0	4148.0	10.474747474747476	95.0%	0.0	2312.0	2511.0	10.0	10.0	66.0	6.0	2.0	18	1180500	1231000	0.1705104923767867	0.5876518720555418
chr19	1164501.0	1166000.0	chr19	1164501.0	1196500.0	32000.0	1500.0	2661.0	15.033898305084746	95.0%	0.0	2312.0	2511.0	17.0	17.0	59.0	3.0	2.0	18	1180500	1231000	0.5528334762163404	0.4540140296180826
chr19	1170001.0	1175000.0	chr19	1170001.0	1204500.0	34500.0	5000.0	1581.0	4.940625	95.0%	0.0	2312.0	2511.0	28.0	28.0	64.0	5.0	2.0	18	1180500	1231000	0.23905033427142397	0.6378027046860257
chr19	1180001.0	1181500.0	chr19	1180001.0	1208500.0	28500.0	1500.0	2416.0	14.128654970760232	95.0%	0.0	2328.0	2527.0	27.0	27.0	57.0	3.0	2.0	19	1188500	1239000	0.002650906897288996	0.5170292243462975
chr19	1376001.0	1378500.0	chr19	1376001.0	1406000.0	30000.0	2500.0	4057.0	13.523333333333332	95.0%	0.0	2715.0	2914.0	37.0	37.0	60.0	5.0	2.0	21	1382000	1432500	0.7754096020280018	0.5424311926605505
chr19	1404501.0	1406000.0	chr19	1404501.0	1438000.0	33500.0	1500.0	2821.0	14.034825870646765	95.0%	0.0	2777.0	2976.0	32.0	32.0	67.0	3.0	2.0	22	1413000	1463500	0.034143098857713154	0.49290561381863046
chr19	1431501.0	1434000.0	chr19	1431501.0	1465000.0	33500.0	2500.0	3875.0	11.567164179104477	95.0%	0.0	2859.0	3058.0	4.0	4.0	67.0	5.0	2.0	23	1454000	1504500	0.952437759950029	0.5718248464434318
chr19	1445501.0	1448000.0	chr19	1445501.0	1478500.0	33000.0	2500.0	5003.0	15.16060606060606	95.0%	0.0	2859.0	3058.0	32.0	32.0	66.0	5.0	2.0	23	1454000	1504500	0.4931470562257292	0.4255908419497784
chr19	1473501.0	1475500.0	chr19	1473501.0	1507500.0	34000.0	2000.0	1610.0	5.919117647058823	95.0%	0.0	2917.0	3116.0	30.0	30.0	68.0	4.0	2.0	24	1483000	1533500	7.804588632488546e-05	0.529513034923758
chr19	1476001.0	1479500.0	chr19	1476001.0	1507000.0	31000.0	3500.0	6044.0	13.926267281105991	95.0%	0.0	2917.0	3116.0	35.0	35.0	62.0	7.0	2.0	24	1483000	1533500	0.13321610419375066	0.4967174186338874
chr19	1480001.0	1483500.0	chr19	1480001.0	1506000.0	26000.0	3500.0	3317.0	9.112637362637363	95.0%	0.0	2917.0	3116.0	43.0	43.0	52.0	7.0	2.0	24	1483000	1533500	0.7665167453637242	0.5730873435685718
chr19	1496501.0	1499000.0	chr19	1496501.0	1532000.0	35500.0	2500.0	4111.0	11.580281690140845	95.0%	0.0	2986.0	3185.0	7.0	7.0	71.0	5.0	2.0	25	1517500	1568000	0.4532534846367132	0.5627586206896552
chr19	1500501.0	1503000.0	chr19	1500501.0	1540000.0	39500.0	2500.0	4203.0	10.640506329113924	95.0%	0.0	2986.0	3185.0	15.0	15.0	79.0	5.0	2.0	25	1517500	1568000	0.8777941559600708	0.6405030355594102
chr19	1530001.0	1532500.0	chr19	1530001.0	1566000.0	36000.0	2500.0	1688.0	4.688888888888888	95.0%	0.0	3054.0	3253.0	6.0	6.0	72.0	5.0	2.0	26	1551500	1602000	0.024666799382564157	0.5048145506419401
chr19	1611001.0	1614500.0	chr19	1611001.0	1647500.0	36500.0	3500.0	4707.0	9.211350293542074	95.0%	0.0	3207.0	3406.0	15.0	15.0	73.0	7.0	2.0	27	1628000	1678500	0.852137308257979	0.6097632271265712
chr19	1627001.0	1629000.0	chr19	1627001.0	1651000.0	24000.0	2000.0	550.0	2.8645833333333335	95.0%	0.0	3207.0	3406.0	47.0	47.0	48.0	4.0	2.0	27	1628000	1678500	0.9426173968609006	0.3877649325626204
chr19	1624501.0	1626500.0	chr19	1624501.0	1651000.0	26500.0	2000.0	2412.0	11.377358490566039	95.0%	0.0	3207.0	3406.0	42.0	42.0	53.0	4.0	2.0	27	1628000	1678500	0.06210203836678507	0.5929752066115702
chr19	1764501.0	1766000.0	chr19	1764501.0	1795500.0	31000.0	1500.0	1238.0	6.655913978494624	95.0%	0.0	3493.0	3692.0	36.0	36.0	62.0	3.0	2.0	28	1771000	1821500	0.024682139748869316	0.45106263982102907
chr19	1787501.0	1789000.0	chr19	1787501.0	1809000.0	21500.0	1500.0	431.0	3.3410852713178296	95.0%	0.0	3525.0	3724.0	50.0	50.0	43.0	3.0	2.0	29	1787000	1837500	0.0371570229898943	0.4729309271935283
chr19	1830501.0	1832500.0	chr19	1830501.0	1860500.0	30000.0	2000.0	4704.0	19.6	95.0%	0.0	3629.0	3828.0	32.0	32.0	60.0	4.0	2.0	32	1839000	1889500	0.3306578825551723	0.5348629320619785
chr19	1837501.0	1840000.0	chr19	1837501.0	1864500.0	27000.0	2500.0	2263.0	8.381481481481481	95.0%	0.0	3629.0	3828.0	46.0	46.0	54.0	5.0	2.0	32	1839000	1889500	0.17589312648982885	0.5726388888888889
chr19	1888001.0	1891500.0	chr19	1888001.0	1912000.0	24000.0	3500.0	881.0	2.6220238095238098	95.0%	0.0	3760.0	3959.0	16.0	16.0	48.0	7.0	2.0	33	1904500	1955000	0.284523701574031	0.5640642510272693
chr19	1991001.0	1994500.0	chr19	1991001.0	2024000.0	33000.0	3500.0	3822.0	8.272727272727272	95.0%	0.0	3966.0	4165.0	16.0	16.0	66.0	7.0	2.0	34	2007500	2058000	0.3002029952842717	0.5175772977551885
chr19	2004501.0	2008000.0	chr19	2004501.0	2030000.0	25500.0	3500.0	1544.0	4.324929971988795	95.0%	0.0	3966.0	4165.0	43.0	43.0	51.0	7.0	2.0	34	2007500	2058000	0.5530097535224574	0.5529640427599611
chr19	2008501.0	2010500.0	chr19	2008501.0	2041500.0	33000.0	2000.0	3674.0	13.916666666666666	95.0%	0.0	3985.0	4184.0	32.0	32.0	66.0	4.0	2.0	35	2017000	2067500	0.48974028403138287	0.4922670690305545
chr19	2026501.0	2029000.0	chr19	2026501.0	2061000.0	34500.0	2500.0	5611.0	16.263768115942028	95.0%	0.0	4024.0	4223.0	29.0	29.0	69.0	5.0	2.0	36	2036500	2087000	0.9863490701390805	0.5580532068467725
chr19	2103001.0	2105500.0	chr19	2103001.0	2133000.0	30000.0	2500.0	1726.0	5.753333333333333	95.0%	0.0	4204.0	4403.0	2.0	2.0	60.0	5.0	2.0	37	2126500	2177000	0.11889528026980976	0.49263502454991814
chr19	2224001.0	2226500.0	chr19	2224001.0	2260500.0	36500.0	2500.0	4640.0	12.712328767123287	95.0%	0.0	4439.0	4638.0	9.0	9.0	73.0	5.0	2.0	38	2244000	2294500	0.13833064320599153	0.5590073529411764
chr19	2235501.0	2237000.0	chr19	2235501.0	2249500.0	14000.0	1500.0	176.0	2.0952380952380953	95.0%	0.0	4439.0	4638.0	32.0	32.0	28.0	3.0	2.0	38	2244000	2294500	0.0015687245502176534	0.2971084337349398
chr19	2244001.0	2246000.0	chr19	2244001.0	2273000.0	29000.0	2000.0	2185.0	9.418103448275861	95.0%	0.0	4448.0	4647.0	40.0	40.0	58.0	4.0	2.0	39	2248500	2299000	0.31772301223395955	0.5746066196418882
chr19	2265501.0	2267500.0	chr19	2265501.0	2296000.0	30500.0	2000.0	1038.0	4.254098360655738	95.0%	0.0	4512.0	4711.0	19.0	19.0	61.0	4.0	2.0	40	2280500	2331000	6.1377502360532e-08	0.5604198668714798
chr19	2280001.0	2282000.0	chr19	2280001.0	2311000.0	31000.0	2000.0	3325.0	13.40725806451613	95.0%	0.0	4537.0	4736.0	23.0	23.0	62.0	4.0	2.0	41	2293000	2343500	0.9960713929309523	0.4763023893458676
chr19	2346001.0	2349500.0	chr19	2346001.0	2384000.0	38000.0	3500.0	4142.0	7.785714285714286	95.0%	0.0	4671.0	4870.0	21.0	21.0	76.0	7.0	2.0	42	2360000	2410500	0.8928835045856297	0.4490302210193956
chr19	2350001.0	2352000.0	chr19	2350001.0	2384000.0	34000.0	2000.0	2780.0	10.220588235294118	95.0%	0.0	4671.0	4870.0	29.0	29.0	68.0	4.0	2.0	42	2360000	2410500	0.22050952758179196	0.5479674796747968
chr19	2450001.0	2451500.0	chr19	2450001.0	2484000.0	34000.0	1500.0	2731.0	13.387254901960786	95.0%	0.0	4892.0	5091.0	8.0	8.0	68.0	3.0	2.0	43	2470500	2521000	0.5808427895160008	0.4210716871832006
chr19	2464001.0	2466000.0	chr19	2464001.0	2495000.0	31000.0	2000.0	1774.0	7.153225806451613	95.0%	0.0	4892.0	5091.0	36.0	36.0	62.0	4.0	2.0	43	2470500	2521000	0.9946914234567672	0.5396056727775856
chr19	2509501.0	2512500.0	chr19	2509501.0	2540000.0	30500.0	3000.0	3992.0	10.90710382513661	95.0%	0.0	4988.0	5187.0	31.0	31.0	61.0	6.0	2.0	44	2518500	2569000	0.3190731286350421	0.6622539035980991
chr19	2513001.0	2516500.0	chr19	2513001.0	2533500.0	20500.0	3500.0	633.0	2.205574912891986	95.0%	0.0	4988.0	5187.0	38.0	38.0	41.0	7.0	2.0	44	2518500	2569000	0.3963904358029801	0.5822695866026467
chr19	2517001.0	2519000.0	chr19	2517001.0	2532000.0	15000.0	2000.0	245.0	2.0416666666666665	95.0%	0.0	4988.0	5187.0	46.0	46.0	30.0	4.0	2.0	44	2518500	2569000	3.935974126692433e-08	0.46201277251706674
chr19	2574501.0	2576000.0	chr19	2574501.0	2610500.0	36000.0	1500.0	2237.0	10.356481481481481	95.0%	0.0	5123.0	5322.0	26.0	26.0	72.0	3.0	2.0	46	2586000	2636500	0.7913289506645301	0.38657407407407407
chr19	2688001.0	2690000.0	chr19	2688001.0	2719000.0	31000.0	2000.0	1346.0	5.42741935483871	95.0%	0.0	5347.0	5546.0	29.0	29.0	62.0	4.0	2.0	48	2698000	2748500	0.36519341525831645	0.5058737151248165
chr19	2690501.0	2692000.0	chr19	2690501.0	2719000.0	28500.0	1500.0	1250.0	7.309941520467837	95.0%	0.0	5347.0	5546.0	34.0	34.0	57.0	3.0	2.0	48	2698000	2748500	0.6532276325695346	0.5179506357516829
chr19	2678001.0	2681000.0	chr19	2678001.0	2712000.0	34000.0	3000.0	3561.0	8.727941176470589	95.0%	0.0	5347.0	5546.0	9.0	9.0	68.0	6.0	2.0	48	2698000	2748500	0.819739485829808	0.5082012028430837
chr19	2696001.0	2698500.0	chr19	2696001.0	2728000.0	32000.0	2500.0	2728.0	8.525	95.0%	0.0	5381.0	5580.0	11.0	11.0	64.0	5.0	2.0	49	2715000	2765500	0.047910168234097654	0.49230769230769234
chr19	2919501.0	2921500.0	chr19	2919501.0	2948500.0	29000.0	2000.0	3807.0	16.40948275862069	95.0%	0.0	5802.0	6001.0	37.0	37.0	58.0	4.0	2.0	51	2925500	2976000	0.7192471550018523	0.5163487738419619
chr19	3581501.0	3583500.0	chr19	3581501.0	3621500.0	40000.0	2000.0	5372.0	16.7875	95.0%	0.0	7155.0	7354.0	8.0	8.0	80.0	4.0	2.0	58	3602000	3652500	0.6953132692484432	0.524303305249514
chr19	3683501.0	3685500.0	chr19	3683501.0	3722000.0	38500.0	2000.0	3917.0	12.717532467532468	95.0%	0.0	7344.0	7543.0	23.0	23.0	77.0	4.0	2.0	59	3696500	3747000	0.4667171164928454	0.5600539811066126
chr19	3688001.0	3690500.0	chr19	3688001.0	3718000.0	30000.0	2500.0	4110.0	13.7	95.0%	0.0	7344.0	7543.0	32.0	32.0	60.0	5.0	2.0	59	3696500	3747000	0.4827070600679494	0.4954489035995035
chr19	3695001.0	3698000.0	chr19	3695001.0	3716000.0	21000.0	3000.0	673.0	2.670634920634921	95.0%	0.0	7344.0	7543.0	46.0	46.0	42.0	6.0	2.0	59	3696500	3747000	0.22792775643699392	0.5292259083728278
chr19	3795001.0	3797500.0	chr19	3795001.0	3819500.0	24500.0	2500.0	1240.0	5.061224489795919	95.0%	0.0	7545.0	7744.0	45.0	45.0	49.0	5.0	2.0	60	3797000	3847500	0.7355926520975635	0.4541577825159915
chr19	4157501.0	4161000.0	chr19	4157501.0	4193500.0	36000.0	3500.0	5569.0	11.049603174603176	95.0%	0.0	8301.0	8500.0	14.0	14.0	72.0	7.0	2.0	63	4175000	4225500	0.4906207231179849	0.5471777590564448
chr19	4172001.0	4175000.0	chr19	4172001.0	4198500.0	26500.0	3000.0	1497.0	4.7075471698113205	95.0%	0.0	8301.0	8500.0	43.0	43.0	53.0	6.0	2.0	63	4175000	4225500	0.00014391902628813346	0.5917438921651221
chr19	4442001.0	4445500.0	chr19	4442001.0	4468000.0	26000.0	3500.0	1689.0	4.6401098901098905	95.0%	0.0	8845.0	9044.0	39.0	39.0	52.0	7.0	2.0	67	4447000	4497500	0.0031228777496598065	0.6059873344847438
chr19	4446001.0	4448500.0	chr19	4446001.0	4468000.0	22000.0	2500.0	477.0	2.1681818181818184	95.0%	0.0	8845.0	9044.0	47.0	47.0	44.0	5.0	2.0	67	4447000	4497500	0.49482047898558734	0.5143584151217739
chr19	4541001.0	4543000.0	chr19	4541001.0	4575500.0	34500.0	2000.0	2734.0	9.905797101449275	95.0%	0.0	9052.0	9251.0	30.0	30.0	69.0	4.0	2.0	68	4550500	4601000	0.7732852217578683	0.5784560143626571
chr19	4591501.0	4593000.0	chr19	4591501.0	4621500.0	30000.0	1500.0	1545.0	8.583333333333334	95.0%	0.0	9173.0	9372.0	10.0	10.0	60.0	3.0	2.0	69	4611000	4661500	0.10743115248291647	0.43600383019470157
chr19	4645001.0	4647000.0	chr19	4645001.0	4679500.0	34500.0	2000.0	3885.0	14.076086956521738	95.0%	0.0	9259.0	9458.0	31.0	31.0	69.0	4.0	2.0	71	4654000	4704500	0.014281195049630326	0.61579795808705
chr19	4826501.0	4828000.0	chr19	4826501.0	4856000.0	29500.0	1500.0	2043.0	11.542372881355933	95.0%	0.0	9636.0	9835.0	17.0	17.0	59.0	3.0	2.0	72	4842500	4893000	0.9427771970494767	0.5272601794340924
chr19	4992501.0	4994000.0	chr19	4992501.0	5014500.0	22000.0	1500.0	362.0	2.742424242424242	95.0%	0.0	9964.0	10163.0	21.0	21.0	44.0	3.0	2.0	73	5006500	5057000	0.6717098323951984	0.37475652512660695
chr19	5005001.0	5007500.0	chr19	5005001.0	5037000.0	32000.0	2500.0	3965.0	12.390625	95.0%	0.0	9997.0	10196.0	13.0	13.0	64.0	5.0	2.0	74	5023000	5073500	0.04485510274383657	0.50201317715959
chr19	5585501.0	5587500.0	chr19	5585501.0	5615500.0	30000.0	2000.0	668.0	2.783333333333333	95.0%	0.0	11146.0	11345.0	25.0	25.0	60.0	4.0	2.0	76	5597500	5648000	0.11169270611569879	0.5320197044334976
chr19	5678501.0	5680500.0	chr19	5678501.0	5708000.0	29500.0	2000.0	3092.0	13.101694915254237	95.0%	0.0	11342.0	11541.0	15.0	15.0	59.0	4.0	2.0	78	5695500	5746000	3.30717275628774e-11	0.5987245523669364
chr19	5694501.0	5696500.0	chr19	5685501.0	5696500.0	11000.0	2000.0	188.0	2.1363636363636362	95.0%	0.0	11342.0	11541.0	47.0	29.0	22.0	4.0	2.0	78	5695500	5746000	0.09352713587902149	0.5682263939478845
chr19	5676001.0	5678000.0	chr19	5676001.0	5708500.0	32500.0	2000.0	2195.0	8.442307692307692	95.0%	0.0	11342.0	11541.0	10.0	10.0	65.0	4.0	2.0	78	5695500	5746000	1.7979363449074302e-05	0.6243555119076848
chr19	5766001.0	5769000.0	chr19	5766001.0	5804000.0	38000.0	3000.0	4971.0	10.901315789473685	95.0%	0.0	11512.0	11711.0	20.0	20.0	76.0	6.0	2.0	79	5780500	5831000	0.05679557086604351	0.5902224087284935
chr19	5942001.0	5944000.0	chr19	5942001.0	5977500.0	35500.0	2000.0	1823.0	6.419014084507042	95.0%	0.0	11857.0	12056.0	27.0	27.0	71.0	4.0	2.0	82	5953000	6003500	0.12350474665013726	0.5646481178396072
chr19	5996001.0	5998500.0	chr19	5984001.0	5998500.0	14500.0	2500.0	255.0	1.7586206896551722	95.0%	0.0	11946.0	12145.0	46.0	22.0	29.0	5.0	2.0	83	5997500	6048000	0.3418829242270683	0.5238737004235656
chr19	6013501.0	6015500.0	chr19	6013501.0	6043500.0	30000.0	2000.0	1463.0	6.095833333333333	95.0%	0.0	12022.0	12221.0	5.0	5.0	60.0	4.0	2.0	84	6035500	6086000	0.22132503770300796	0.4759972954699121
chr19	6027001.0	6030500.0	chr19	6027001.0	6061000.0	34000.0	3500.0	1423.0	2.9894957983193278	95.0%	0.0	12022.0	12221.0	32.0	32.0	68.0	7.0	2.0	84	6035500	6086000	0.6164770084906788	0.43667779304928334
chr19	6031001.0	6033000.0	chr19	6031001.0	6061000.0	30000.0	2000.0	2380.0	9.916666666666666	95.0%	0.0	12022.0	12221.0	40.0	40.0	60.0	4.0	2.0	84	6035500	6086000	0.21822435527427247	0.5295475530932595
chr19	6021001.0	6023500.0	chr19	6021001.0	6057000.0	36000.0	2500.0	2381.0	6.613888888888889	95.0%	0.0	12022.0	12221.0	20.0	20.0	72.0	5.0	2.0	84	6035500	6086000	0.012859391813981354	0.4496909340659341
chr19	6024001.0	6026500.0	chr19	6024001.0	6057000.0	33000.0	2500.0	1258.0	3.8121212121212125	95.0%	0.0	12022.0	12221.0	26.0	26.0	66.0	5.0	2.0	84	6035500	6086000	0.650710038121208	0.4225456339417859
chr19	6332501.0	6334500.0	chr19	6332501.0	6360500.0	28000.0	2000.0	2405.0	10.736607142857142	95.0%	0.0	12624.0	12823.0	41.0	41.0	56.0	4.0	2.0	86	6336500	6387000	0.03365006393084135	0.5049964311206281
chr19	6330001.0	6332000.0	chr19	6330001.0	6360500.0	30500.0	2000.0	781.0	3.2008196721311477	95.0%	0.0	12624.0	12823.0	36.0	36.0	61.0	4.0	2.0	86	6336500	6387000	0.5919042277271076	0.561411992263056
chr19	6719501.0	6721500.0	chr19	6719501.0	6753000.0	33500.0	2000.0	4015.0	14.98134328358209	95.0%	0.0	13408.0	13607.0	31.0	31.0	67.0	4.0	2.0	90	6728500	6779000	0.8137277669015672	0.6731292517006803
chr19	6727501.0	6730000.0	chr19	6727501.0	6751500.0	24000.0	2500.0	1494.0	6.225	95.0%	0.0	13408.0	13607.0	47.0	47.0	48.0	5.0	2.0	90	6728500	6779000	0.25023751748788614	0.5061429635145197
chr19	6754501.0	6758000.0	chr19	6754501.0	6776500.0	22000.0	3500.0	396.0	1.2857142857142858	95.0%	0.0	13504.0	13703.0	5.0	5.0	44.0	7.0	2.0	92	6776500	6827000	0.9445210826402496	0.585504745470233
chr19	6783001.0	6786500.0	chr19	6783001.0	6816500.0	33500.0	3500.0	2722.0	5.803837953091684	95.0%	0.0	13558.0	13757.0	8.0	8.0	67.0	7.0	2.0	93	6803500	6854000	0.9941001110740045	0.6186274509803922
chr19	6796501.0	6798500.0	chr19	6796501.0	6827000.0	30500.0	2000.0	2675.0	10.96311475409836	95.0%	0.0	13558.0	13757.0	35.0	35.0	61.0	4.0	2.0	93	6803500	6854000	0.2069471266900293	0.6027149321266968
chr19	7044501.0	7046000.0	chr19	7044501.0	7067500.0	23000.0	1500.0	1805.0	13.079710144927537	95.0%	0.0	14040.0	14239.0	33.0	33.0	46.0	3.0	1.0	94	7044500	7095000	0.9380628673603817	0.20869565217391303
chr19	7074501.0	7076000.0	chr19	7074501.0	7099500.0	25000.0	1500.0	2128.0	14.186666666666667	95.0%	0.0	14099.0	14298.0	50.0	50.0	50.0	3.0	1.0	95	7074000	7124500	0.9948874349334231	0.4076755973931933
